filepath,label,language,speaker,source,tool,condition,split,utt_id,score
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0064.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0064,0.9998934268951416
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0059.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0059,0.9999440908432007
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0060.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0060,0.999956488609314
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0051.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0051,0.9999657869338989
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0065.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0065,0.9998995065689087
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0096.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0096,0.9996104836463928
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0060.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0060,0.9998900890350342
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0066.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0066,0.9999063014984131
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0052.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0052,0.9999567270278931
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0037.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0037,0.9999362230300903
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0097.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0097,0.9999096393585205
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0067.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0067,0.9987518787384033
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0102.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0102,0.9996991157531738
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0078.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0078,0.9999629259109497
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0063.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0063,0.9999542236328125
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0061.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0061,0.9999064207077026
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0103.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0103,0.9997139573097229
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0070.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0070,0.9999333620071411
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0062.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0062,0.9787705540657043
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0098.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0098,0.9999258518218994
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0048.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0048,0.9999572038650513
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0079.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0079,0.9999542236328125
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0099.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0099,0.9998685121536255
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0079.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0079,0.9998584985733032
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0039.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0039,0.9998723268508911
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0049.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0049,0.9999659061431885
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0100.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0100,0.9999197721481323
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0065.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0065,0.9999217987060547
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0104.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0104,0.9998317956924438
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0061.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0061,0.9999428987503052
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0050.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0050,0.9999041557312012
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0051.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0051,0.9998751878738403
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0068.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0068,0.9998294115066528
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0044.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0044,0.9998923540115356
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0063.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0063,0.9998385906219482
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0064.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0064,0.999941349029541
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0101.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0101,0.9999516010284424
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0045.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0045,0.9999496936798096
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0053.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0053,0.9999557733535767
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0061.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0061,0.9984503984451294
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0120.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0120,0.9999570846557617
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0065.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0065,0.9998598098754883
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0050.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0050,0.9999492168426514
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0040.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0040,0.9999179840087891
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0064.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0064,0.9605656266212463
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0062.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0062,0.9999316930770874
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0054.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0054,0.9999505281448364
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0105.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0105,0.999809205532074
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0069.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0069,0.9998769760131836
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0062.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0062,0.9997636675834656
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0062.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0062,0.9978334307670593
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0080.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0080,0.9999561309814453
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0070.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0070,0.9997993111610413
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0081.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0081,0.9999372959136963
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0082.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0082,0.9999504089355469
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0053.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0053,0.9999375343322754
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0041.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0041,0.9999080896377563
${DATA_ROOT}/clips/975912_1eNS3GaW1oHHurL4_0038.wav,bonafide,hi-en,975912,mucs2021,none,clean,eval,975912_1eNS3GaW1oHHurL4_0038,0.9999196529388428
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0051.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0051,0.9999604225158691
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0102.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0102,0.9999066591262817
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0071.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0071,0.9999525547027588
${DATA_ROOT}/clips/850754_wOTMMvC3WQ5YQRAF_0063.wav,bonafide,hi-en,850754,mucs2021,none,clean,eval,850754_wOTMMvC3WQ5YQRAF_0063,0.9999483823776245
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0103.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0103,0.9999595880508423
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0066.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0066,0.9999475479125977
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0121.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0121,0.9999340772628784
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0071.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0071,0.9999486207962036
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0052.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0052,0.9998918771743774
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0050.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0050,0.9999034404754639
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0122.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0122,0.9997242093086243
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0065.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0065,0.9998824596405029
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0072.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0072,0.9999372959136963
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0028.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0028,0.999911904335022
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0123.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0123,0.9997760653495789
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0054.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0054,0.999954342842102
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0124.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0124,0.9999595880508423
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0066.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0066,0.9983384609222412
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0055.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0055,0.9998413324356079
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0066.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0066,0.9999419450759888
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0106.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0106,0.9993261098861694
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0073.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0073,0.9999532699584961
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0063.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0063,0.9999433755874634
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0071.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0071,0.9998922348022461
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0055.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0055,0.9999574422836304
${DATA_ROOT}/clips/205240_F4KjmwYhWvnpSE0m_0029.wav,bonafide,hi-en,205240,mucs2021,none,clean,eval,205240_F4KjmwYhWvnpSE0m_0029,0.9999305009841919
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0046.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0046,0.9999575614929199
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0104.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0104,0.9999616146087646
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0025.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0025,0.9998646974563599
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0125.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0125,0.9999641180038452
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0083.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0083,0.9999556541442871
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0084.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0084,0.9999096393585205
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0085.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0085,0.9999558925628662
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0067.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0067,0.9999299049377441
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0062.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0062,0.9999274015426636
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0086.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0086,0.9999291896820068
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0107.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0107,0.9998167157173157
${DATA_ROOT}/clips/541304_cyhxRWI0LoKYZvcw_0067.wav,bonafide,hi-en,541304,mucs2021,none,clean,eval,541304_cyhxRWI0LoKYZvcw_0067,0.9999294281005859
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0126.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0126,0.9999560117721558
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0105.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0105,0.999950647354126
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0068.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0068,0.999942421913147
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0106.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0106,0.9999462366104126
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0072.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0072,0.9999337196350098
${DATA_ROOT}/clips/996368_n4ACC4gnqW0IM1wW_0067.wav,bonafide,hi-en,996368,mucs2021,none,clean,eval,996368_n4ACC4gnqW0IM1wW_0067,0.9999270439147949
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0053.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0053,0.8605098724365234
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0052.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0052,0.9998995065689087
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0087.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0087,0.999919056892395
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0069.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0069,0.9999611377716064
${DATA_ROOT}/clips/634568_jCgweujQVV5haVF1_0063.wav,bonafide,hi-en,634568,mucs2021,none,clean,eval,634568_jCgweujQVV5haVF1_0063,0.999895453453064
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0063.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0063,0.9997206330299377
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0051.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0051,0.9999450445175171
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0073.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0073,0.9999467134475708
${DATA_ROOT}/clips/186783_LFpbaXkb8HuQ6DnF_0052.wav,bonafide,hi-en,186783,mucs2021,none,clean,eval,186783_LFpbaXkb8HuQ6DnF_0052,0.9999490976333618
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0054.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0054,0.9999164342880249
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0056.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0056,0.9999552965164185
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0088.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0088,0.9999382495880127
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0064.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0064,0.9981822967529297
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0127.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0127,0.9998084902763367
${DATA_ROOT}/clips/539354_C3MtnFEDrRkWHSvJ_0070.wav,bonafide,hi-en,539354,mucs2021,none,clean,eval,539354_C3MtnFEDrRkWHSvJ_0070,0.999913215637207
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0072.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0072,0.9999408721923828
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0108.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0108,0.999772846698761
${DATA_ROOT}/clips/457295_WgzliDtK6Htff0g2_0128.wav,bonafide,hi-en,457295,mucs2021,none,clean,eval,457295_WgzliDtK6Htff0g2_0128,0.9999061822891235
${DATA_ROOT}/clips/584991_1ijxO93RTIJh2Rzv_0080.wav,bonafide,hi-en,584991,mucs2021,none,clean,eval,584991_1ijxO93RTIJh2Rzv_0080,0.9997712969779968
${DATA_ROOT}/clips/539226_vZGSoJPH1tbvsyCa_0026.wav,bonafide,hi-en,539226,mucs2021,none,clean,eval,539226_vZGSoJPH1tbvsyCa_0026,0.9998594522476196
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0065.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0065,0.9999444484710693
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0107.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0107,0.9999551773071289
${DATA_ROOT}/clips/912184_V11NDc0lxudGbWQU_0055.wav,bonafide,hi-en,912184,mucs2021,none,clean,eval,912184_V11NDc0lxudGbWQU_0055,0.9999415874481201
${DATA_ROOT}/clips/413057_aKSsdMqkPfUWyYeS_0057.wav,bonafide,hi-en,413057,mucs2021,none,clean,eval,413057_aKSsdMqkPfUWyYeS_0057,0.9999618530273438
${DATA_ROOT}/clips/142970_DP5j8CLDeL6HHHSX_0074.wav,bonafide,hi-en,142970,mucs2021,none,clean,eval,142970_DP5j8CLDeL6HHHSX_0074,0.9997089505195618
${DATA_ROOT}/clips/893273_8xh3ZKpPy5YhAnKX_0047.wav,bonafide,hi-en,893273,mucs2021,none,clean,eval,893273_8xh3ZKpPy5YhAnKX_0047,0.9999516010284424
${DATA_ROOT}/clips/106718_vE1rhq3ojNKZvQNv_0108.wav,bonafide,hi-en,106718,mucs2021,none,clean,eval,106718_vE1rhq3ojNKZvQNv_0108,0.9999563694000244
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0064.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0064,0.9999045133590698
${DATA_ROOT}/clips/177570_jSNK2zDaIvyZsMZp_0109.wav,bonafide,hi-en,177570,mucs2021,none,clean,eval,177570_jSNK2zDaIvyZsMZp_0109,0.9998799562454224
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0065.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0065,0.999935507774353
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0074.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0074,0.9777030348777771
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0073.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0073,0.9999486207962036
${DATA_ROOT}/clips/987461_LSRBJiHdUoHm4BTI_0042.wav,bonafide,hi-en,987461,mucs2021,none,clean,eval,987461_LSRBJiHdUoHm4BTI_0042,0.9998553991317749
${DATA_ROOT}/clips/797767_TRInoJRJxAX3qv5C_0053.wav,bonafide,hi-en,797767,mucs2021,none,clean,eval,797767_TRInoJRJxAX3qv5C_0053,0.9999444484710693
${DATA_ROOT}/clips/705494_fZcxLszRnIHxmVQp_0056.wav,bonafide,hi-en,705494,mucs2021,none,clean,eval,705494_fZcxLszRnIHxmVQp_0056,0.9999561309814453
${DATA_ROOT}/clips/322882_XTscbPr78nzuHhuu_0074.wav,bonafide,hi-en,322882,mucs2021,none,clean,eval,322882_XTscbPr78nzuHhuu_0074,0.9997311234474182
${DATA_ROOT}/clips/903756_K3X6AGezGWAoDe1q_0075.wav,bonafide,hi-en,903756,mucs2021,none,clean,eval,903756_K3X6AGezGWAoDe1q_0075,0.9999425411224365
${DATA_ROOT}/clips/870582_crdH0AI5aH25bEXe_0066.wav,bonafide,hi-en,870582,mucs2021,none,clean,eval,870582_crdH0AI5aH25bEXe_0066,0.9993083477020264
${DATA_ROOT}/clips/876898_RyQSvr4r4iAMTYXq_0066.wav,bonafide,hi-en,876898,mucs2021,none,clean,eval,876898_RyQSvr4r4iAMTYXq_0066,0.99896240234375
${DATA_ROOT}/clips/445718_H6Z2BkcyVtiuiN7A_0089.wav,bonafide,hi-en,445718,mucs2021,none,clean,eval,445718_H6Z2BkcyVtiuiN7A_0089,0.9999524354934692
