filepath,label,language,speaker,source,tool,condition,split,utt_id,score
${DATA_ROOT}/clips/49351bbf221db36bb3b0.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0014103291323408484
${DATA_ROOT}/clips/d1ec2b9ade4c06807db5.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007645724690519273
${DATA_ROOT}/clips/ebd2212dd3a3b2095d00.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0011220177402719855
${DATA_ROOT}/clips/2d4f16f00e0645c823e4.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007350392988882959
${DATA_ROOT}/clips/66a3586d9fa959c00d3e.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0008355423342436552
${DATA_ROOT}/clips/042e31bda9e76d2dab6a.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0027131810784339905
${DATA_ROOT}/clips/4d1c33a15b4756530317.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.2680753469467163
${DATA_ROOT}/clips/6c77a22251cb1216a381.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0007130954181775451
${DATA_ROOT}/clips/0d62399fb1f8b02fa6a4.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.000724629673641175
${DATA_ROOT}/clips/3751f3a6af9c8575eea4.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.11261249333620071
${DATA_ROOT}/clips/9f4b5e968006d8dc176b.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.000938575598411262
${DATA_ROOT}/clips/2a9b19e3277251419c34.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007189260795712471
${DATA_ROOT}/clips/c077af587a0fd5d7a2b2.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0006887216004543006
${DATA_ROOT}/clips/20f47cc705420e3ea2e4.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.0034749021288007498
${DATA_ROOT}/clips/ea8964fea2e30d3c040f.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007213864009827375
${DATA_ROOT}/clips/6f5f8c292aa74d6167bb.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.026033848524093628
${DATA_ROOT}/clips/b6663b55edadff18e479.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.2531343102455139
${DATA_ROOT}/clips/d2f03438072971b0ba0c.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0007947058184072375
${DATA_ROOT}/clips/02e5af812e985be84d5f.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.001044266507960856
${DATA_ROOT}/clips/5737783cfa78a79ac226.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0010091098956763744
${DATA_ROOT}/clips/4d9b20c02ecf2463468a.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.008716631680727005
${DATA_ROOT}/clips/8c093af7022beec408c2.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007125572883524001
${DATA_ROOT}/clips/ebbf92f9fdc42647660b.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.3543398976325989
${DATA_ROOT}/clips/03942fef7cfae77e1f4d.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0006799303228035569
${DATA_ROOT}/clips/a1b7bba26d6b10e6e7e5.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0009518580045551062
${DATA_ROOT}/clips/04c59302b8536900a527.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0046275826171040535
${DATA_ROOT}/clips/f536fd9f3f968f696278.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.010857708752155304
${DATA_ROOT}/clips/0aafe0e2c40de7046bc6.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0008217098657041788
${DATA_ROOT}/clips/f02d161aded49dac9e57.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0008086556335911155
${DATA_ROOT}/clips/57ed3bbecc9dff245b6a.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0010029400000348687
${DATA_ROOT}/clips/52c38234e8585f4e89fc.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0008886081050150096
${DATA_ROOT}/clips/9b7743d7edeaa44dda30.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0023599322885274887
${DATA_ROOT}/clips/c229632a97dcc0776b2c.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.007712929043918848
${DATA_ROOT}/clips/e1e9c276d34a81d126c8.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.08101467043161392
${DATA_ROOT}/clips/9fe40e6622bf9aeeb145.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007908135303296149
${DATA_ROOT}/clips/931c3fdcdc6553fbfd4a.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0024182586930692196
${DATA_ROOT}/clips/f70519f31bb989fde05a.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.0007650888292118907
${DATA_ROOT}/clips/5abcae18980db9f36cdc.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.0007633643690496683
${DATA_ROOT}/clips/8bd8ce311a2a82702e88.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0007048773695714772
${DATA_ROOT}/clips/5d6c9ab49dbf4f73acfe.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007424275390803814
${DATA_ROOT}/clips/cbf2849eaa7fb3fcf95a.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0006892888923175633
${DATA_ROOT}/clips/73b5680e1a7881610d0c.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0007857232703827322
${DATA_ROOT}/clips/cfd56fad448e834485f9.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.016321223229169846
${DATA_ROOT}/clips/3d90905524af1acfeb30.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.01892259530723095
${DATA_ROOT}/clips/60595177f6ea53c32799.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.004486935678869486
${DATA_ROOT}/clips/1f90a6c4971f58d03afd.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.002445092424750328
${DATA_ROOT}/clips/c2b300d452dbcde5eab9.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0010938226478174329
${DATA_ROOT}/clips/12cadd2b54e621632435.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0009646652615629137
${DATA_ROOT}/clips/3529d32a48c73656e40e.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.002315216464921832
${DATA_ROOT}/clips/44ae1d7f98d13caca913.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.001142406021244824
${DATA_ROOT}/clips/dff41acce27091fd2942.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0007424933719448745
${DATA_ROOT}/clips/0a01fad2df81f59ddee7.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007286382606253028
${DATA_ROOT}/clips/a753569915ac7d150db3.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.01582113839685917
${DATA_ROOT}/clips/4c38c2aa8c48ad8ea13b.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007270597270689905
${DATA_ROOT}/clips/70a653993fb030c72850.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.24705319106578827
${DATA_ROOT}/clips/f4cd8033849ee9a0f80d.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0030354619957506657
${DATA_ROOT}/clips/0f6934ebd38f571ecbcd.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007212399505078793
${DATA_ROOT}/clips/0256d043f9afb3879701.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007131531019695103
${DATA_ROOT}/clips/81191ec6bffbb12714ee.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.0038030052091926336
${DATA_ROOT}/clips/bb39352eafafa444eba1.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.000731184147298336
${DATA_ROOT}/clips/f88a984b8ef27f6ece73.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.001020433148369193
${DATA_ROOT}/clips/df3c0630eda616fe85d2.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0006944924243725836
${DATA_ROOT}/clips/1d89b8cb4fd27089e4e2.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.036174990236759186
${DATA_ROOT}/clips/5dd0102d0fd4a499a1ae.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.06427077203989029
${DATA_ROOT}/clips/4299b5e3c7eb5a39ea27.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0010291066719219089
${DATA_ROOT}/clips/b44f163051c1388d62a4.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0009585708030499518
${DATA_ROOT}/clips/1cdb43b0f97c9d82ff5a.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.0007105102995410562
${DATA_ROOT}/clips/95731b0a886d93c6c7b9.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.48082005977630615
${DATA_ROOT}/clips/89ff03f21125648ccf47.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0007702403818257153
${DATA_ROOT}/clips/6473f033bae11f3fd693.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.007086289115250111
${DATA_ROOT}/clips/2d4ec694706009a9810c.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0007680744747631252
${DATA_ROOT}/clips/8f334a93bc148aef5e84.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.006504257209599018
${DATA_ROOT}/clips/25cad3208b70e65204c6.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007207271410152316
${DATA_ROOT}/clips/ad7186e468507d56beea.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0007086427649483085
${DATA_ROOT}/clips/7c2f77f1e44c4c07109a.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.0014364252565428615
${DATA_ROOT}/clips/88b7ac9b3b29d88c99cd.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.9667469263076782
${DATA_ROOT}/clips/476aa753c3eb62758eab.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.1425832062959671
${DATA_ROOT}/clips/d4c961150d99824b5f0e.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.0007597883231937885
${DATA_ROOT}/clips/caa7e8f1eee0ae166dcd.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.026561232283711433
${DATA_ROOT}/clips/13ccb980ec3813e8b1b4.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.0011966536985710263
${DATA_ROOT}/clips/839eb81998a627968bc8.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0006758232484571636
${DATA_ROOT}/clips/6c02271612ebcbefb219.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0007129526347853243
${DATA_ROOT}/clips/a463a39886c62847b617.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.08614958822727203
${DATA_ROOT}/clips/fa808aa192b7c53487ad.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.020469825714826584
${DATA_ROOT}/clips/c5c563c006b223130bcf.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.00309297489002347
${DATA_ROOT}/clips/2e0608c734338159ce9e.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.002141118748113513
${DATA_ROOT}/clips/29edace1e4a483ba7083.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.8926626443862915
${DATA_ROOT}/clips/04aed5aa1d2eabc51b90.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.9370486736297607
${DATA_ROOT}/clips/9e3a69c5989d035b42cc.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0006863378803245723
${DATA_ROOT}/clips/1cc5bd3d68d2a1e0771f.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007177855004556477
${DATA_ROOT}/clips/b99102146df05689bea8.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0011269388487562537
${DATA_ROOT}/clips/1498b4d133736a7e3997.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0006945553468540311
${DATA_ROOT}/clips/53f2d04f6c185bdbbb89.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007283460581675172
${DATA_ROOT}/clips/17a57e16ff33ac9006c9.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0006959364982321858
${DATA_ROOT}/clips/5fed9836955df682d6e8.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.5504307150840759
${DATA_ROOT}/clips/0bb840d933b70c14a0d1.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.0006937049911357462
${DATA_ROOT}/clips/7476e1d69f67a97557ae.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0010434212163090706
${DATA_ROOT}/clips/3948d29117f3fdaf66f6.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0007409581448882818
${DATA_ROOT}/clips/f76ca07d719081f558cc.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0007072755834087729
${DATA_ROOT}/clips/1e6aa0d1b459a553549b.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0018144757486879826
${DATA_ROOT}/clips/27900aee9745199fd8d5.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0007362976321019232
${DATA_ROOT}/clips/ddd461e042bb5558b56b.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007273069932125509
${DATA_ROOT}/clips/7619184aea4a4d5be8ff.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.00162786606233567
${DATA_ROOT}/clips/41cfda3dbbd9367d4a4e.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0011362546356394887
${DATA_ROOT}/clips/60461dbf470d2e912ed9.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0010351641103625298
${DATA_ROOT}/clips/71450503f356be10ad67.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.000936273077968508
${DATA_ROOT}/clips/ecb21e233760ea2e98a1.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.005314909387379885
${DATA_ROOT}/clips/d213f335b90f37d7de58.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval,,0.031618066132068634
${DATA_ROOT}/clips/dda938736fd8ef5b13b4.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.008086957037448883
${DATA_ROOT}/clips/a226eb8747ea2d1d5dc3.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0007137256907299161
${DATA_ROOT}/clips/c9de51acf3701f75e9fe.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0007552552851848304
${DATA_ROOT}/clips/0b11573c8806f2e92651.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0008861894602887332
${DATA_ROOT}/clips/f1fce78aba5702a0ad7c.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.26294851303100586
${DATA_ROOT}/clips/c97e09d361dc84a0e91a.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.00423619756475091
${DATA_ROOT}/clips/f3a9ed425b0e90f07933.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.026512866839766502
${DATA_ROOT}/clips/9f080abc0a3de497c195.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.1411106139421463
${DATA_ROOT}/clips/9d3ea30a07b23015afa2.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.1603829264640808
${DATA_ROOT}/clips/d38cbbb1a45501603e56.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007119881920516491
${DATA_ROOT}/clips/38be525509b7a3b9963e.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.005442278925329447
${DATA_ROOT}/clips/6ce1990cf88725fa8296.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.0007309441571123898
${DATA_ROOT}/clips/27619aa2bdd6e0f74ed9.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.0020724909845739603
${DATA_ROOT}/clips/edb832cd8ff7a123167b.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0015028727939352393
${DATA_ROOT}/clips/3ee6798ac23c49094ab6.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.000827796699013561
${DATA_ROOT}/clips/62aa6dcb753b9449d8ed.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.003290321445092559
${DATA_ROOT}/clips/260409dc78691f50a510.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.006193430162966251
${DATA_ROOT}/clips/44112546359435281ea1.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.0007038494222797453
${DATA_ROOT}/clips/cc2716664737f05c13cc.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0007279678247869015
${DATA_ROOT}/clips/164f2074b6782557d33b.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0007045906386338174
${DATA_ROOT}/clips/ca5d4bd6995763d8f50f.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.007389725185930729
${DATA_ROOT}/clips/a78dac96e2030b2a5db6.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.7548056840896606
${DATA_ROOT}/clips/cad2a222ded5fb3f109f.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval,,0.0007250827620737255
${DATA_ROOT}/clips/75a38009e18875c55b28.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0006959427264519036
${DATA_ROOT}/clips/4a8c589b4d070ef260f3.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.007232400588691235
${DATA_ROOT}/clips/622b3fc4fa5acf2e297f.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval,,0.0007208352908492088
${DATA_ROOT}/clips/477a0ab47762671906cc.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval,,0.0007709640776738524
${DATA_ROOT}/clips/be87b4e4e77e555fcc84.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.0008904634159989655
${DATA_ROOT}/clips/9f4a6b76f80e574df0b0.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.9824703335762024
${DATA_ROOT}/clips/eaca6ed44d45a18232d1.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0007107641431502998
${DATA_ROOT}/clips/46ca80764f5518121827.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0010633597848936915
${DATA_ROOT}/clips/f30241003414e13c8017.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.012720373459160328
${DATA_ROOT}/clips/32fe3fc304c1b1e47051.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.031418006867170334
${DATA_ROOT}/clips/8a9c93b5130aa13c97b0.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0010462029604241252
${DATA_ROOT}/clips/779e93831974416e73cd.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0006835854146629572
${DATA_ROOT}/clips/98814017b0c2ad8645d4.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.0022845196072012186
${DATA_ROOT}/clips/4644f1043267459d0293.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval,,0.0012710553128272295
${DATA_ROOT}/clips/90e68ea4d1390e4ca384.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0007480009226128459
${DATA_ROOT}/clips/9fcefcb2abcb23c22cf4.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.0007216305239126086
${DATA_ROOT}/clips/934546e7223a2b9474f4.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.029700355604290962
${DATA_ROOT}/clips/d4599b2ccc2140c9c8d0.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007927468977868557
${DATA_ROOT}/clips/7f23c67985f2446fa538.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0008061816333793104
${DATA_ROOT}/clips/dd603a8518e9c0caef34.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007064581150189042
${DATA_ROOT}/clips/eef7e9d1f8f8b7892f82.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval,,0.0007412977865897119
${DATA_ROOT}/clips/ce04dcf39f8f91c49e0c.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval,,0.0006832274957560003
${DATA_ROOT}/clips/d39388d3504e7b5fbade.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval,,0.0020747454836964607
${DATA_ROOT}/clips/283a7e24df4bb13bb800.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0007111449376679957
${DATA_ROOT}/clips/2c4498f246ff4b5d1062.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.00070804642746225
${DATA_ROOT}/clips/1b87f090838ae7b01963.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.10864944756031036
${DATA_ROOT}/clips/75d3da1be626eeefe575.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval,,0.03024737350642681
${DATA_ROOT}/clips/8fd56147b46fa392c04f.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007288453634828329
${DATA_ROOT}/clips/10fcee58bc75f0e5821b.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007325306069105864
${DATA_ROOT}/clips/541e64a25aed8a803ff4.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval,,0.0007922756485641003
${DATA_ROOT}/clips/e71b9c77721fcc78f5f3.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007030158303678036
${DATA_ROOT}/clips/a5cbd28bc45ae3aa8c5f.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval,,0.0011935947695747018
${DATA_ROOT}/clips/49edd901e7a9de5cd7a0.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.6339382529258728
${DATA_ROOT}/clips/035a28302bf0e810afd0.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0009516113786958158
${DATA_ROOT}/clips/b1e11ea0a1b9fd903aba.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval,,0.0027425445150583982
${DATA_ROOT}/clips/7512cb21cf7097a295b5.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007397889858111739
${DATA_ROOT}/clips/815510ffce14c0ec98ed.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.06806839257478714
${DATA_ROOT}/clips/a8bfaac5eb5f3259a490.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval,,0.0007200858672149479
${DATA_ROOT}/clips/9ef29cdc39f853ca2a56.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval,,0.0014963670400902629
${DATA_ROOT}/clips/ee29f61834afe90b5ea7.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.0013148034922778606
${DATA_ROOT}/clips/5ed69486d1e709f487d7.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0118567468598485
${DATA_ROOT}/clips/60c3e7dbee8a71d405cf.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.0019716809038072824
${DATA_ROOT}/clips/77fea16da8b77d338ccf.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.08121450245380402
${DATA_ROOT}/clips/3c5bf2125bf5377c7e5e.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval,,0.002273240825161338
${DATA_ROOT}/clips/aef18364b685d3defd72.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval,,0.0007202653796412051
${DATA_ROOT}/clips/e274e4539b35c8447578.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.0007501845248043537
${DATA_ROOT}/clips/bbf42a79e6900c9da1ba.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.00920073315501213
${DATA_ROOT}/clips/ba0de557f0cfa8999518.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.0006710567977279425
${DATA_ROOT}/clips/4b13b3967dde6cab342b.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval,,0.06428413838148117
${DATA_ROOT}/clips/3fa3b72573ccca7ffcbd.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval,,0.0008539407281205058
${DATA_ROOT}/clips/3b8719426c48c91a8604.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval,,0.00213728379458189
${DATA_ROOT}/clips/0b441c7548984c1aa36c.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval,,0.023810388520359993
${DATA_ROOT}/clips/e5036c08ef2d241886b7.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval,,0.0007638547685928643
${DATA_ROOT}/clips/6ad9141d3fe58e1b2bf0.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval,,0.000890203460585326
${DATA_ROOT}/clips/5d731c6e1098bae5d6fd.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval,,0.051110342144966125
${DATA_ROOT}/clips/a41372713aff6a4e4a97.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval,,0.00911501981317997
${DATA_ROOT}/clips/930fc78ed3c0cb0cdc3e.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval,,0.0007389906677417457
