filepath,label,language,speaker,source,tool,condition,split
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_00287.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_01633.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_02872.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_00545.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_02357.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_01420.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_03646.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_00197.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_634568_01639.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_03294.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_02721.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_01746.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_106718_03576.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_584991_02863.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_00741.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_01848.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_01387.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_02330.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_03442.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_00112.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_02441.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_01683.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_02648.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_322882_00581.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_01145.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_03822.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_02044.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_00823.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_02194.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_03932.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_01133.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_01107.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_01087.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_01071.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_705494_00290.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_01347.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_00444.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_02662.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_00635.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_02619.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_01880.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_584991_01313.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_987461_03124.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_106718_03876.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_996368_00825.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_01160.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_03796.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02161.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_03016.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_03855.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_01835.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_705494_00015.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_03998.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_870582_01218.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_00455.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_02787.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_00991.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_00169.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_457295_01309.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_00507.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_177570_03653.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_02060.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_00872.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_02305.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_01491.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_02510.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_02171.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_03810.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_457295_01334.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_01085.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02211.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_00423.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_634568_00464.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_01205.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_03845.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_987461_00999.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_634568_03039.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_03222.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_01495.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_03944.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_03979.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_01377.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_01467.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_01662.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_996368_00375.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_01262.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_177570_03928.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02186.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_01423.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_00086.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_00382.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_00645.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_996368_02000.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_987461_00799.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_705494_01940.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_03904.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_584991_01213.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_106718_02876.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_02392.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_00546.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_177570_01278.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_01177.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_322882_02356.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_00411.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_322882_03706.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_03591.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_987461_02174.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_03032.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_00820.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_02112.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_03348.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_02327.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_00770.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_01287.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_634568_02189.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02911.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_177570_03328.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_01892.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_996368_00125.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_02866.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_02180.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_00669.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_01210.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_00445.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_177570_02978.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_541304_02237.wav,spoof,hi-en,541304,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_457295_00809.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_00720.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_03307.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_02216.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02661.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_00796.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_00029.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_03492.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_01758.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_996368_00500.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_584991_01863.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_987461_01874.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_01630.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_02521.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_02329.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_177570_02103.wav,spoof,hi-en,177570,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_870582_02718.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_322882_01156.wav,spoof,hi-en,322882,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02861.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_106718_03926.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_02960.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_584991_01563.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_02533.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_02958.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_02420.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_01198.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_457295_01609.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_106718_02251.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_00171.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_03091.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_00483.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_02585.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_03155.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_870582_01743.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_634568_00939.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_02655.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_705494_00540.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_01127.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_00691.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_02292.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_03627.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_634568_00339.wav,spoof,hi-en,634568,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_975912_01048.wav,spoof,hi-en,975912,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_445718_00033.wav,spoof,hi-en,445718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_01082.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_02821.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_00717.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_705494_01665.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539226_00060.wav,spoof,hi-en,539226,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_705494_02290.wav,spoof,hi-en,705494,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_987461_00149.wav,spoof,hi-en,987461,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_903756_01046.wav,spoof,hi-en,903756,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_539354_02611.wav,spoof,hi-en,539354,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_02404.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_02554.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_912184_01422.wav,spoof,hi-en,912184,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_02405.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_413057_02457.wav,spoof,hi-en,413057,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_850754_03717.wav,spoof,hi-en,850754,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_106718_01776.wav,spoof,hi-en,106718,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_02416.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_205240_00855.wav,spoof,hi-en,205240,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_870582_02993.wav,spoof,hi-en,870582,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_03219.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_186783_02229.wav,spoof,hi-en,186783,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_584991_00788.wav,spoof,hi-en,584991,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_797767_01741.wav,spoof,hi-en,797767,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_876898_02144.wav,spoof,hi-en,876898,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_03652.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_457295_01159.wav,spoof,hi-en,457295,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_142970_03852.wav,spoof,hi-en,142970,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_893273_03145.wav,spoof,hi-en,893273,xtts_v2,xtts_v2,clean,eval
C:\dfdata\generated\xtts_v2\outputs\xtts_v2_996368_00250.wav,spoof,hi-en,996368,xtts_v2,xtts_v2,clean,eval
