filepath,label,language,speaker,source,tool,condition,utt_id,split
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0157.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0157,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0158.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0158,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0159.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0159,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0160.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0160,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0161.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0161,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0162.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0162,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0163.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0163,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0164.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0164,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0165.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0165,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0166.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0166,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0167.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0167,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0168.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0168,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0169.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0169,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0170.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0170,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0171.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0171,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0172.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0172,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0173.wav,bonafide,hi-en,707034,mucs2021,none,channel_g711_20db,707034_JIbdP0zW3oq0wsvK_0173,train
${DATA_ROOT}/clips/24a746e81cbc74c8c82a.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3e9d56f007177a40fef3.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2c73ef1b2c487f46685f.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3936e6653cea78a51815.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/49966b3fbcb4114b61d6.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/13a7b16338f3a63c53df.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/368f21e8feb39510896a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/fb73da2e95f828323391.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c0401265279741ded419.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b909d2ffadda9b8767b6.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0e99ae55a0071dcc7a96.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/741c92449cec948b101b.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6b1a5999457b2038689a.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/21caca6f7f0df5dbab1e.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/67da53520bc12d9d8cb0.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8a0fec6d63d734f9fec0.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5aacc230c26744bb23bb.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/cf9bd020bb9a9552868e.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/419cb5e70004a0ea0cf4.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f7677c846b0ef4da738b.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b8d6e3bcae92845e7e7d.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1cb9d085f50f1cc43d62.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2ab010f5e54531e203e8.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/42dc1f5f2930ba35fccd.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ef6a17554a8289094410.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6d5264c20d1badd9ab5e.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e2b129a6d280b8be5427.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/49178860f95fb6d4c4d7.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0a16b63986485d2cda03.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/847a755805c637fa8292.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7ead5f2a184aa96729d7.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/13b6fcd2f7a1ee5d01c6.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f93e2364d117553470b3.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a3536ef681bf21a2dc36.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7c2a8cac8de1e9660430.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/03502326600cffe3ac98.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/dd1ee7a71752c7a84f8b.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/14dad20f9def1400d575.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3f287cdbca0a44975057.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d612b1e476c3eb4ff89c.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a62801ed72719a9337c8.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e114bc895e5d361886d6.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a79e9713ac175745e761.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7eda220bdd41326eaeea.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5545e1edf19b475af614.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6da3a9d74f27bb97ae7c.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b604823af5e8558b9881.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8627f62b5effadfed04c.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f0d61ec69fcf5eb7c627.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b1c379a0bc94521effcf.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0e7c9687c26fe3b65970.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b8e9a33bf53c4dca4830.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6ea30c52a01769262289.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/150b3ff1572e7dc42d22.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8a8646a504e811979924.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/477c99988e2e1b13a832.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/30ff137e95e8367cc1b0.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/109acb58a343e61087ea.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6251bfe2e91a0a0e2daa.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/615241cc8446ffe77693.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0e9e778eb60cd54f40a7.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5dea13eaf084d4736191.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e2099c537e12f1126bdf.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ada97d5aed03fbc9baeb.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e2855240949ebfa9031f.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ab6c64a1293ac4c72047.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bca80f8f6102d34a80ba.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/51573a365b4c9c7739a0.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/67139c1ffe512a8726fe.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/98af378e1f877517fb86.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6a37d09dd4629d7216bd.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/567708c6fbdff6fd5a90.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/eee3f32af72872963268.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/62b8b81be8f03a1f0e49.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4d1f73ef6af6dc950b14.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2f8d5ff3c9ad89a763d9.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6476ca05ec6a6803b922.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3531c3f67cd605d6eeff.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/315d84cb8526f06c3979.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/791f35ea486177020ca1.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/300a0a6c07223176ce0e.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9bbd2d6a2bf1e4dede56.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9384248daf15259c2fe3.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8de4501745ddf0887c4b.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3c93b6386ff3694d9da1.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f1bed483813706f48c1e.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a76b8beeab68c7e3dfdd.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/1451dbbec2e97b7cb692.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/63507464cf8a75330d79.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/82d5335d1e77c1398e6a.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/23eecb4b70cb335b89f3.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b3ff33a3744fef10e66c.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/350a147bec20ddc3b8b2.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9ca0f72edbfb5a5a660c.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/613e399b6cab9facba4d.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/66a32b052567319d455a.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9ff191484d3a941859e6.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/778c08802da58e1c4d92.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0a0cdcf482c97f038de5.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ffaba22a66c1f2a0ebf9.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2acf96d9b085cabdf311.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8bb3f84d85129a96132c.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b5a18a4adcd834169d1f.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5f889929ab11b644b97a.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ed686326ceaf98c2f863.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/96a794d89a3068535e89.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e2a080372efb1082eff4.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a79b129563f61f7f5b94.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2f345ca7e1fc55cad034.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b2d5d007a3d205630d84.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/da8a51d372803aaa7b0f.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/453b185b9794702d21f2.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0e055779769c35bbdd6b.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/80caa9433638a6c65b39.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/00d3281c442034ca9cdc.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/be4ea4596fd9d02e64ff.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2ba5816294c23a06984c.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/607a3cb6a60f64f48ed9.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/537bc331dd5175ac7372.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4d1a8df733934956057e.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/28edbb718861f8475809.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/5057753a2b16c4139ee8.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9273b10a50a7f3ccb014.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0a1a1f8d171e7228db38.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/48f7f8231da2326afbf2.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c6ee54e9a60e79b23fa5.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/08764eacbb3007a46f6a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/cc4a7e44f3da513ead50.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b7138bcc0074c5fdd0b6.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e4cb047f23f3d851fbb1.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3efa173427cde261afb3.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8ef7b4c114a5f0fd486f.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/47e84f64bc6b00197e20.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b0923984f6bc673272c1.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b18f861604aa27202664.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4dab0fa744734e5b0060.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/9516ad746839fea8d97b.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6a983ec070c6275cf7f1.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0a8f395dee77022a9e82.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/bbc3cc373398f484678f.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/cc20eb50a03931699dff.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0f5276f60629d2765d68.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8b2fb4b9be5841c91e77.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4491f949f4e01086895d.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/67f769417640c1be56e4.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/17c048a8909bca99fdc0.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/279904943952156e2315.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e4c0778bae2694dea47a.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4d0d6ed1d5e139bf06d7.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/e167b0fc4ac7a38bf24c.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3a7576eea197489791f7.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/3a42e9ef4f94a4bbd4de.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/c68a0a0b8b6e9344b638.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b7b7732a92511035dfce.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0afe32bb377d13e7ea82.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/79dc83b950b12b664ecf.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/df28feb5a6ad09a49f9c.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4ec892cb88bedb4865d6.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a62c326b4fa250b6f11f.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/4dbd5408e93886d44d62.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/390383fcea86b3ffa228.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/8937e68e017bcc7fa137.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/ceea8be8906d1636a537.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/22f280c32775aaaeddf6.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/f8729c3c1968e27cda12.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/a0448fc770ade4ecc5ff.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/2018360ecd6904b5b8cb.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/278f4ccd6c3e8935b99b.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/edc162ca2c8db4ed7acc.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7c691be0a4964f7ecfd1.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/b104502d8168ce933654.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/7599f3ae0a5ba820d495.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/6e828040b56b7a83db77.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/d7410ffb4ca06ee5c5a8.wav,spoof,hi-en,491095,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/dd7763157bdea5671956.wav,spoof,hi-en,702146,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/14c80103fe07c1cc5753.wav,spoof,hi-en,707034,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/eadf0a785a5db9823811.wav,spoof,hi-en,126393,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/0fcf53c6e6ac36443e84.wav,spoof,hi-en,201350,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/48b315b72f932ec8b2fb.wav,spoof,hi-en,342352,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/490e3c2fa130b6383f90.wav,spoof,hi-en,350956,mucs2021,xtts_v2,channel_g711_20db,,train
${DATA_ROOT}/clips/84050f951fb5be38b2bf.wav,spoof,hi-en,433148,mucs2021,xtts_v2,channel_g711_20db,,train
