filepath,label,language,speaker,source,tool,condition,utt_id,split
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0135.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0135,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0136.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0136,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0137.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0137,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0138.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0138,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0139.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0139,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0140.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0140,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0141.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0141,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0142.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0142,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0143.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0143,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0144.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0144,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0145.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0145,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0146.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0146,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0147.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0147,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0148.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0148,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0149.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0149,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0150.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0150,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0151.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0151,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0152.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0152,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0153.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0153,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0154.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0154,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0155.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0155,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0156.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0156,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0157.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0157,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0158.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0158,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0159.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0159,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0160.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0160,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0161.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0161,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0162.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0162,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0163.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0163,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0164.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0164,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0165.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0165,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0166.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0166,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0167.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0167,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0168.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0168,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0169.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0169,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0170.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0170,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0171.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0171,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0172.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0172,train
${DATA_ROOT}/clips/707034_JIbdP0zW3oq0wsvK_0173.wav,bonafide,hi-en,707034,mucs2021,none,clean,707034_JIbdP0zW3oq0wsvK_0173,train
${DATA_ROOT}/clips/80e3ec7afac8500d2776.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b5bbf01cd86f4cf10f07.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/7c903f0f8d5c3308b710.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/9d3d8d6c56e3134ba4ea.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4d182f18772c9be88e6b.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/8d22a7e7de5acfb14eb4.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/778e20a17356f5e3661d.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/cfaa44cb31f7fe997a34.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/9f9d3c7278b22d23303f.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/d053f9432710f93bf20a.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/fb0929228822cacda16b.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/59cfbc8ef29076ff1ec5.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/85f2d7e436a1f4adbbb7.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/1b3023e8785fc1312651.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/706c25b7cd1a63e754d5.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/5562da57e6594af99629.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4265fc02bd63e0835bfc.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/f361accd7b95dde12ced.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/189f0d1882fc8d0ef10a.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/d53701e900e7c3e02b2a.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a7158799d2b9fbd6560c.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/64758108cd1ddb5d848e.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/bca6e5e47149d5afd6ce.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b7fa4d3a471c7942ace6.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c299984f1f1bfaad809c.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/30ead1af4d47ef0ec466.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/00982a91be03b9c27cff.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/717dbaab2dc00f99981a.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c4041722a5f39db54995.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/3189b2bd0f3f5c784909.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/42737c8722fd776ff4d3.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/844f4722d5edbf377b5f.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0faaa5147e998e2ce8d0.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/09289ff17ecdf082590a.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c6a4b54a4c867cffca9d.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/aa2860e46dc53af031d6.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6baf219ea33114636b90.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/11c046022f20fd6c02ec.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/fb154f1088fd99b4364a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/cc33d1e6f7fcf1c6e784.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/efc199eefd0c2589c322.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/709cdc10d5e1a49ab771.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4f414ace9e493b0d3ef9.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c6ad79f68dfb4681fbe5.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/505cbbb0a396029d2d5f.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/21f135951382809ec19d.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/29d22f87efe9afbdc4ce.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/085f158a809906cfd6a9.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/e680156ea837e685bfc8.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/47bebaa83300907bb630.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/fe7baf0de99b39f48755.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0ab25f93587601d14b84.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/f19da5b290ca9820d477.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/359998ecbfa209a57613.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a075b256046c0c11940a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/e5909c016bdab66edc50.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/97818093e89973d16d43.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/e75a02e58df0ce9fa492.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ee3ab8cfee7034e519d2.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/fa6835a815bf70de9462.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b6aae9911a004234522c.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ea804a900b61c9cab26c.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/f143b46c5187a92b6871.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ba69d8142145b9215ce1.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ef1ee303cfb718c01617.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/7ae3b291d27e96f1f924.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0d551c5fa2fb517c78c0.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/e2487df6fdab3385f1ab.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/8d08e25a1d074fee23d3.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/791c3d73b99c98577893.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4b7a0a11973ff1382fd3.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/f90ce3a56081ad799a19.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0f3381b9a05ac44da519.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/bd01edecf889117983d0.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/435f0318339ecef5bb46.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c2c193682029614cb062.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/8429ce57d6fff4b83ddb.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/8cf2e13a9f72b9ab12dc.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6326dd379b0a927e7123.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a76af24f665bd705f3d9.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/47e764eef7362485ebe2.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a650b1d262a24be5bea7.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b7a00eb326dd1c416d6a.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/53754897240cfb7c38cf.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/9c8ee392894e8479efbc.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/209cccaad120c2b6fe8b.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/e41d55d5dfeea3c1754a.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/44c76063fc0e9258e400.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/24ef0e3673891cc721e7.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a3f46d094f3d25e6f51d.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/1417c3702f219a987f5d.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/3a68a889681245009f93.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b693e11db1bcfea638e9.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/41991ca58b1cfcfe475d.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6bccfbca140d0a24ac99.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/5070818f63b4d24e92ec.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/bae454bb12b8043dd841.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4ff36885590298d482cd.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/84f8271e8a7a82524ab4.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0ce6e28841f39c933365.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c12c903c5c419f01211c.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/d89fffab784a23d58465.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/88337d1e6ff457cf3f84.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0f6217a874090b86245c.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/64dbfd66017a300b8f69.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/61ea1e73d5c28fd9a565.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/94820355eb8748276339.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/60a93d59e3dea1028ccc.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/d26c35a00bec9df24dba.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/520d5e8bcae372d92e55.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/cff9b6320f1d678d81e9.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/f63fb2b4b9e83eeb94c3.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/e77311d3a1bb5497a38a.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/da270c384bd6514db3a2.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/cc0f132ab9e90442f054.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/130b367d43c6c1c13021.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c4ce29c3446aa57f2418.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/dedb13942302fb92fb67.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6679077039a2ca33f1fb.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ace324f71ebbd8ffce85.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/43fc8fc602d3c11cbbd8.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a858be251ac57c77cefa.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/cfce5bb9d6a018b7b48a.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/510e03970e3b1dd82915.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6f006c3361c14c96b261.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/9b5a3ce61cad5bfa6f2a.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c3be9b04db0c29198fd1.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/399d55c5a30aef8ce2f3.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/15627851adac85306eb2.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/fdf4b8ef565457abe3b1.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/acacd1ab9544c2c095ba.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/11a3f91297e336d48ee6.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b1f4b31fda60ae6f54dc.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6abca0f6cffc991611cd.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b1e457765886b18affc4.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/89ff3618040fffe27cb3.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b830b88e2654112f0053.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4796d6400d047ea2c652.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4d948313125698099251.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/fbad3792a7837251a920.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0345c5e13abe49cbd19d.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/90a3789407928b542a31.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/8734163dabe2897bce87.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/9705f549498dab3a1c5d.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/264f0034faea55face72.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a1ac077156aa887c04d5.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/4c6591c50b93fd902f1b.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/0112355aae8c32c96324.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/b34c895174fa7383701f.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/5684bdf766d092443360.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/2432c6815e321ebaa85e.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/5d87c4683f3bd6ab7a9c.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/1ea38390b1bbe73f8d23.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/9ee8f63908c10b8ffabd.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6f3e82f2630b60775238.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ac1c0cf310bd6844d483.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/ee109bb1f9195acafdf5.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/2546fa2c0d30e95c814a.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/d501833baf7f57b4219e.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/bab1da6c733e4a2f2e26.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/8c4cbcca3b8b0d7ad1d4.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/29f209c1092b1ef6f622.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/606f1000d9e5cde9e265.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/3021ee582e6193d36946.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/c9b5cef89c155241a47a.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/f8ce77f27c8321db8aa7.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/6d8715d522d10fbdcc72.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/a76c4de3de79f74fe601.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,train
${DATA_ROOT}/clips/57a14b81905f26067d85.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,train
