job_id,cell,speaker,pool,reference_wav,transcript,transcript_source,script_class,language,tool,output_path,seed
1733,scale_hi,445718,train,refs/445718.wav,optimalopshan par klik karke aapko document kaa adhik anukool drishy miltaa hai,optimalऑप्शन पर क्लिक करके आपको document का अधिक अनुकूल दृश्य मिलता है,mixed,hi,xtts_v2,outputs/xtts_v2_445718_01733.wav,5733
1734,scale_hi,457295,train,refs/457295.wav,yah document ke vibhinn pejon ko dekhne aur edit karne ke lie adhik saral banaataa hai,यह document के विभिन्न पेजों को देखने और एडिट करने के लिए अधिक सरल बनाता है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_457295_01734.wav,5734
1735,scale_hi,539226,train,refs/539226.wav,aglaa option hai fit to width yah pej ko iskee chauraaee se fit kartaa hai,अगला option है fit to width यह पेज को इसकी चौड़ाई से fit करता है,mixed,hi,xtts_v2,outputs/xtts_v2_539226_01735.wav,5735
1736,scale_hi,539354,train,refs/539354.wav,aage hamaare paas variable naamak adhik mahatvapoorn viewing option hai,आगे हमारे पास variable नामक अधिक महत्वपूर्ण viewing option है,mixed,hi,xtts_v2,outputs/xtts_v2_539354_01736.wav,5736
1737,scale_hi,541304,train,refs/541304.wav,variable field men aap zoom factor enter kar sakte hain jismen aap document pradarshit karnaa chaahte hain,variable field में आप zoom factor enter कर सकते हैं जिसमें आप document प्रदर्शित करना चाहते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_541304_01737.wav,5737
1738,scale_hi,584991,train,refs/584991.wav,vaise hee documents ko edit aur dekhne ke lie aap apnee jaroorat aur suvidhaa ke anusaar zoom factor ko badal sakte hain,वैसे ही documents को एडिट और देखने के लिए आप अपनी जरूरत और सुविधा के अनुसार zoom factor को बदल सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_584991_01738.wav,5738
1739,scale_hi,634568,train,refs/634568.wav,dialog box men any feature view layout hai,dialog box में अन्य feature view layout है,mostly_latin,hi,xtts_v2,outputs/xtts_v2_634568_01739.wav,5739
1740,scale_hi,705494,train,refs/705494.wav,view layout option text documents ke lie hai,view layout option text documents के लिए है,mostly_latin,hi,xtts_v2,outputs/xtts_v2_705494_01740.wav,5740
1741,scale_hi,797767,train,refs/797767.wav,iskaa upyog document men vibhinn view leaaut settings ke prabhaav ko dekhne ke lie zoom factor ko kam karne ke lie kiyaa jaataa hai,इसका उपयोग document में विभिन्न view लेआउट settings के प्रभाव को देखने के लिए zoom factor को कम करने के लिए किया जाता है,mixed,hi,xtts_v2,outputs/xtts_v2_797767_01741.wav,5741
1742,scale_hi,850754,train,refs/850754.wav,ismen kramaanusaar ek ke neeche ek aur aas paas men pej pradarshit karne ke lie automatic aur single page jaise options hain,इसमें क्रमानुसार एक के नीचे एक और आस पास में पेज प्रदर्शित करने के लिए automatic और single page जैसे options हैं,mixed,hi,xtts_v2,outputs/xtts_v2_850754_01742.wav,5742
1743,scale_hi,870582,train,refs/870582.wav,ab automaticopshan par click karen aur phir ok button par click karen,अब automaticऑप्शन पर click करें और फिर ok button पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_870582_01743.wav,5743
1744,scale_hi,876898,train,refs/876898.wav,aap dekhenge ki pejes aaspaas pradarshit hote hain,आप देखेंगे कि पेजेस आसपास प्रदर्शित होते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_876898_01744.wav,5744
1745,scale_hi,893273,train,refs/893273.wav,writer status bar par the controls bhee apne document ke view leaaut aur zoom ko badalne kee anumti dete hain,writer status bar पर the controls भी अपने document के view लेआउट और zoom को बदलने की अनुमति देते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_893273_01745.wav,5745
1746,scale_hi,903756,train,refs/903756.wav,ham pej men zoom karne ke lie zoom slider ko right men yaa adhik pejes dikhaane ke lie left men bhee drag kar sakte hain,हम पेज में zoom करने के लिए zoom slider को right में या अधिक पेजेस दिखाने के लिए left में भी drag कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_903756_01746.wav,5746
1747,scale_hi,912184,train,refs/912184.wav,libar ophis writer men printing ke baare men seekhne se pahle chalie page preview ke baare men kuchh seekhte hain,लिबर ऑफिस writer में printing के बारे में सीखने से पहले चलिए page preview के बारे में कुछ सीखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_912184_01747.wav,5747
1748,scale_hi,975912,train,refs/975912.wav,file par click karen aur page preview ko pvoint karen,file पर click करें और page preview को प्वॉइंट करें,mixed,hi,xtts_v2,outputs/xtts_v2_975912_01748.wav,5748
1749,scale_hi,987461,train,refs/987461.wav,page preview bar dikhtaa hai jab aap pej privyoo mode men vartamaan document dekhte hain,page preview bar दिखता है जब आप पेज प्रिव्यू mode में वर्तमान document देखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_987461_01749.wav,5749
1750,scale_hi,996368,train,refs/996368.wav,yah mooltah dikhaataa hai ki aapkaa document kaisaa dikhegaa jab yah printed hotaa hai,यह मूलतः दिखाता है कि आपका document कैसा दिखेगा जब यह printed होता है,mixed,hi,xtts_v2,outputs/xtts_v2_996368_01750.wav,5750
1751,scale_hi,106718,train,refs/106718.wav,aap apnee resume odt file kaa privyoo dekh sakte hain,आप अपनी resume odt file का प्रिव्यू देख सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_106718_01751.wav,5751
1752,scale_hi,142970,train,refs/142970.wav,yahaan privyoo pej ke tool bar men vividh control options hain,यहाँ प्रिव्यू पेज के tool bar में विविध control options हैं,mixed,hi,xtts_v2,outputs/xtts_v2_142970_01752.wav,5752
1753,scale_hi,177570,train,refs/177570.wav,yahaan zoom in zoom out next page previous page aur print ke lie options hain,यहाँ zoom in zoom out next page previous page और print के लिए options हैं,mostly_latin,hi,xtts_v2,outputs/xtts_v2_177570_01753.wav,5753
1754,scale_hi,186783,train,refs/186783.wav,saadhaaran shabdon men printer document ko print karne ke lie upyogit ek output divaais hai,साधारण शब्दों में printer document को print करने के लिए उपयोगित एक output डिवाइस है,mixed,hi,xtts_v2,outputs/xtts_v2_186783_01754.wav,5754
1755,scale_hi,205240,train,refs/205240.wav,ab ham dekhenge ki print ke vividh options tak kaise pahunchen,अब हम देखेंगे कि print के विविध options तक कैसे पहुँचें,mixed,hi,xtts_v2,outputs/xtts_v2_205240_01755.wav,5755
1756,scale_hi,322882,train,refs/322882.wav,tools par click karen phir options par click karen,tools पर click करें फिर options पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_322882_01756.wav,5756
1757,scale_hi,413057,train,refs/413057.wav,libreoffice writer ke bagal men arrow par click karen aur aakhir men print par click karen,libreoffice writer के बगल में arrow पर click करें और आखिर में print पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_413057_01757.wav,5757
1758,scale_hi,445718,train,refs/445718.wav,ek dialog box dikhtaa hai jo aapko phorm chunne ke lie options detaa hai,एक dialog box दिखता है जो आपको फॉर्म चुनने के लिए options देता है,mixed,hi,xtts_v2,outputs/xtts_v2_445718_01758.wav,5758
1759,scale_hi,457295,train,refs/457295.wav,atah default settings rakhen aur phir ok button par click karen,अतः default settings रखें और फिर ok button पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_457295_01759.wav,5759
1760,scale_hi,539226,train,refs/539226.wav,ab poore document ko seedhe print karne ke lie toolbaar men print file directly icon par click karen,अब पूरे document को सीधे print करने के लिए टूलबार में print file directly icon पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_539226_01760.wav,5760
1761,scale_hi,539354,train,refs/539354.wav,aap default settings badalkar aur print option tak pahunch kar kisee document ko print karne par adhik niyatrann kar sakte hain,आप default settings बदलकर और print option तक पहुँच कर किसी document को print करने पर अधिक नियत्रंण कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_539354_01761.wav,5761
1762,scale_hi,541304,train,refs/541304.wav,menu bar men file menu par click karen aur phir printpar click karen,menu bar में file menu पर click करें और फिर printपर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_541304_01762.wav,5762
1763,scale_hi,584991,train,refs/584991.wav,screen par print dialog box dikhaaee detaa hai,screen पर print dialog box दिखाई देता है,mixed,hi,xtts_v2,outputs/xtts_v2_584991_01763.wav,5763
1764,scale_hi,634568,train,refs/634568.wav,yahaan ham saadhaaran taib men generic printer option chunte hain,यहाँ हम साधारण टैब में generic printer option चुनते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_634568_01764.wav,5764
1765,scale_hi,705494,train,refs/705494.wav,all pages option document ke sabhee pejes ko print karne ke lie hai,all pages option document के सभी पेजेस को प्रिंट करने के लिए है,mixed,hi,xtts_v2,outputs/xtts_v2_705494_01765.wav,5765
1766,scale_hi,797767,train,refs/797767.wav,chalie tab dialog box men options taib par click karen,चलिए tab dialog box में options टैब पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_797767_01766.wav,5766
1767,scale_hi,850754,train,refs/850754.wav,screen par options kee soochee dikhaaee detee hai jahaan se aap document ko chun yaa print kar sakte hain,screen पर options की सूची दिखाई देती है जहाँ से आप document को चुन या print कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_850754_01767.wav,5767
1768,scale_hi,870582,train,refs/870582.wav,print in reverse page order naamak ek check box dekhte hain,print in reverse page order नामक एक check box देखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_870582_01768.wav,5768
1769,scale_hi,876898,train,refs/876898.wav,yah option ise adhik outputs ekatr karne ke lie aasaan banaataa hai,यह option इसे अधिक outputs एकत्र करने के लिए आसान बनाता है,mixed,hi,xtts_v2,outputs/xtts_v2_876898_01769.wav,5769
1770,scale_hi,893273,train,refs/893273.wav,atah iske vipreet check box par click karen,अतः इसके विपरीत check box पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_893273_01770.wav,5770
1771,scale_hi,903756,train,refs/903756.wav,aap apne pdf dokyument kaa bhee print le sakte hain,आप अपने pdf डॉक्युमेंट का भी प्रिंट ले सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_903756_01771.wav,5771
1772,scale_hi,912184,train,refs/912184.wav,ham pahle hee dekh chuke hain ki dot odt document ko dot pdf file men kaise badlen,हम पहले ही देख चुके हैं कि dot odt document को dot pdf file में कैसे बदलें,mixed,hi,xtts_v2,outputs/xtts_v2_912184_01772.wav,5772
1773,scale_hi,975912,train,refs/975912.wav,choonki ham desktop par pdf file pahle hee sev kar chuke hain ham pdf file par doubleclick karenge,चूँकि हम desktop पर pdf file पहले ही सेव कर चुके हैं हम pdf file पर doubleclick करेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_975912_01773.wav,5773
1774,scale_hi,987461,train,refs/987461.wav,ab file option par click karen aur phir print par click karen,अब file option पर click करें और फिर print पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_987461_01774.wav,5774
1775,scale_hi,996368,train,refs/996368.wav,chalie default settings par click karen aur phir print preview button par click karen,चलिए default settings पर click करें और फिर print preview button पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_996368_01775.wav,5775
1776,scale_hi,106718,train,refs/106718.wav,aap dekhenge ki file kaa privyoo screen par hai,आप देखेंगे कि file का प्रिव्यू screen पर है,mixed,hi,xtts_v2,outputs/xtts_v2_106718_01776.wav,5776
1777,scale_hi,142970,train,refs/142970.wav,ab isko print karne ke lie privyoo pej men print this document icon par click karen,अब इसको print करने के लिए प्रिव्यू पेज में print this document icon पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_142970_01777.wav,5777
1778,scale_hi,177570,train,refs/177570.wav,ab ham libar ophis writer par spoken tutorial kee samaapti kee or hain,अब हम लिबर ऑफिस writer पर spoken tutorial की समाप्ति की ओर हैं,mixed,hi,xtts_v2,outputs/xtts_v2_177570_01778.wav,5778
1779,scale_hi,186783,train,refs/186783.wav,writer men this is libreoffice writer text likhen,writer में this is libreoffice writer text लिखें,mostly_latin,hi,xtts_v2,outputs/xtts_v2_186783_01779.wav,5779
1780,scale_hi,205240,train,refs/205240.wav,document ko poorn screen men dekhne ke lie full screen opshan kaa upyog karen,document को पूर्ण screen में देखने के लिए full screen ऑप्शन का उपयोग करें,mixed,hi,xtts_v2,outputs/xtts_v2_205240_01780.wav,5780
1781,scale_hi,322882,train,refs/322882.wav,document ke page preview par jaaen aur pej par borders ke saath document kee do copies print karen,document के page preview पर जाएँ और पेज पर borders के साथ document की दो copies print करें,mixed,hi,xtts_v2,outputs/xtts_v2_322882_01781.wav,5781
1782,scale_hi,413057,train,refs/413057.wav,yah spoken tutorial project kaa saar detaa hai,यह spoken tutorial project का सार देता है,mixed,hi,xtts_v2,outputs/xtts_v2_413057_01782.wav,5782
1783,scale_hi,445718,train,refs/445718.wav,yadi aapke paas achchhaa baindavidth naheen hai to aap ise download karke bhee dekh sakte hain,यदि आपके पास अच्छा बैन्डविड्थ नहीं है तो आप इसे download करके भी देख सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_445718_01783.wav,5783
1784,scale_hi,457295,train,refs/457295.wav,spoken tutorial team spoken tutorial kaa upyog karke kaaryashaalaaen bhee chalaate hain,spoken tutorial team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_457295_01784.wav,5784
1785,scale_hi,539226,train,refs/539226.wav,jo online test pass karte hain unhen ham certificates bhee dete hain,जो online test pass करते हैं उन्हें हम certificates भी देते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_539226_01785.wav,5785
1786,scale_hi,539354,train,refs/539354.wav,adhik jaankaaree ke lie contact @spokentutorial org par sampark karen,अधिक जानकारी के लिए contact @spokentutorial org पर संपर्क करें,mixed,hi,xtts_v2,outputs/xtts_v2_539354_01786.wav,5786
1787,scale_hi,541304,train,refs/541304.wav,spoken tutorial project talktoateacher project kaa hissaa hai,spoken tutorial project talktoateacher project का हिस्सा है,mostly_latin,hi,xtts_v2,outputs/xtts_v2_541304_01787.wav,5787
1788,scale_hi,584991,train,refs/584991.wav,bhaarat sarkaar ke emechaardee ke aaeeseetee ke maadhyam se raashtreey saakshartaa mission dvaaraa samarthit hai,भारत सरकार के एमएचआरडी के आईसीटी के माध्यम से राष्ट्रीय साक्षरता mission द्वारा समर्थित है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_584991_01788.wav,5788
1789,scale_hi,634568,train,refs/634568.wav,is mission par adhik jaankaaree nimn link par uplabdh hai,इस mission पर अधिक जानकारी निम्न लिंक पर उपलब्ध है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_634568_01789.wav,5789
1790,scale_hi,705494,train,refs/705494.wav,spoken hyphen tutorial dot org slash nmeict hyphen intro,spoken hyphen tutorial dot org slash nmeict hyphen intro,mostly_latin,hi,xtts_v2,outputs/xtts_v2_705494_01790.wav,5790
1791,scale_hi,797767,train,refs/797767.wav,yah skript devendr kairvaan dvaaraa anuvaadit hai main ravi kumaar aaeeaaeeteebombe kee or se aapse vidaa letaa hoon,यह स्क्रिप्ट देवेन्द्र कैरवान द्वारा अनुवादित है मैं रवि कुमार आईआईटीबॉम्बे की ओर से आपसे विदा लेता हूँ,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_797767_01791.wav,5791
1792,scale_hi,850754,train,refs/850754.wav,libar ophis calc men linking par spoken tutorial men aapkaa svaagat hai,लिबर ऑफिस calc में linking पर spoken tutorial में आपका स्वागत है,mixed,hi,xtts_v2,outputs/xtts_v2_850754_01792.wav,5792
1793,scale_hi,870582,train,refs/870582.wav,calc men any sheets kaa ullekh kaise karen,calc में अन्य शीट्स का उल्लेख कैसे करें,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_870582_01793.wav,5793
1794,scale_hi,876898,train,refs/876898.wav,calc men hyperlinks kaa istemaal kaise karen,calc में hyperlinks का इस्तेमाल कैसे करें,mixed,hi,xtts_v2,outputs/xtts_v2_876898_01794.wav,5794
1795,scale_hi,893273,train,refs/893273.wav,mainne columns spent aur received men kuchh raashiyaan jor dee hain,मैंने columns spent और received में कुछ राशियाँ जोड़ दी हैं,mixed,hi,xtts_v2,outputs/xtts_v2_893273_01795.wav,5795
1796,scale_hi,903756,train,refs/903756.wav,ab kramshah cost aur spent ke neeche ghatkon kaa kul jor nikaalen,अब क्रमशः cost और spent के नीचे घटकों का कुल जोड़ निकालें,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_903756_01796.wav,5796
1797,scale_hi,912184,train,refs/912184.wav,ab cell referencing kaa istemaal karke ham ek any sheet par cost aur spent men kul bakaayaa pradarshit karenge,अब cell referencing का इस्तेमाल करके हम एक अन्य sheet पर cost और spent में कुल बकाया प्रदर्शित करेंगे,mixed,hi,xtts_v2,outputs/xtts_v2_912184_01797.wav,5797
1798,scale_hi,975912,train,refs/975912.wav,ab heading ke andar bhaagon ke now pravisht karen,अब heading के अंदर भागों के now प्रविष्ट करें,mixed,hi,xtts_v2,outputs/xtts_v2_975912_01798.wav,5798
1799,scale_hi,987461,train,refs/987461.wav,ab input line ke aage check mark par click karen,अब input line के आगे check mark पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_987461_01799.wav,5799
1800,scale_hi,996368,train,refs/996368.wav,usee prakaar se ham referencing ke zariye any bhaagon ke kul yogon ko pravisht kar sakte hain,उसी प्रकार से हम referencing के ज़रिये अन्य भागों के कुल योगों को प्रविष्ट कर सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_996368_01800.wav,5800
1801,scale_hi,106718,train,refs/106718.wav,yadi yahaan dher saare data kantent ke saath anek data sheets ho to data kaa saar prastut karne ke lie referencing bahut laabhdaayak ho saktaa hai,यदि यहाँ ढेर सारे data कंटेंट के साथ अनेक data शीट्स हो तो data का सार प्रस्तुत करने के लिए referencing बहुत लाभदायक हो सकता है,mixed,hi,xtts_v2,outputs/xtts_v2_106718_01801.wav,5801
1802,scale_hi,142970,train,refs/142970.wav,ab seekhte hain ki calc sheets men hyperlinks kaise banaaen,अब सीखते हैं कि calc शीट्स में hyperlinks कैसे बनाएँ,mixed,hi,xtts_v2,outputs/xtts_v2_142970_01802.wav,5802
1803,scale_hi,177570,train,refs/177570.wav,aap hyperlinks kaa istemaal ek spreadsheet ke andar ek any sthaan any files yaayhaan tak ki vebsaaits par jaane ke lie kar sakte hain,आप hyperlinks का इस्तेमाल एक spreadsheet के अंदर एक अन्य स्थान अन्य files यायहाँ तक कि वेबसाइट्स पर जाने के लिए कर सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_177570_01803.wav,5803
1804,scale_hi,186783,train,refs/186783.wav,text chunne ke baad toolbar men hyperlink icon par click karen,text चुनने के बाद toolbar में hyperlink icon पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_186783_01804.wav,5804
1805,scale_hi,205240,train,refs/205240.wav,dialog box men target in document icon par click karen,dialog box में target in document icon पर click करें,mostly_latin,hi,xtts_v2,outputs/xtts_v2_205240_01805.wav,5805
1806,scale_hi,322882,train,refs/322882.wav,ek nayaa target in document dialog pradarshit hotaa hai,एक नया target in document dialog प्रदर्शित होता है,mixed,hi,xtts_v2,outputs/xtts_v2_322882_01806.wav,5806
1807,scale_hi,413057,train,refs/413057.wav,ab sheet option ke aage plus sign par click karen,अब sheet option के आगे plus sign पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_413057_01807.wav,5807
1808,scale_hi,445718,train,refs/445718.wav,ab apply button par click karen aur phir close button par click karen,अब apply button पर click करें और फिर close button पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_445718_01808.wav,5808
1809,scale_hi,457295,train,refs/457295.wav,ab hyperlink dialog box se apply par click karen aur phir close par click karen,अब hyperlink dialog box से apply पर click करें और फिर close पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_457295_01809.wav,5809
1810,scale_hi,539226,train,refs/539226.wav,ab daayaan click karen aur context menu se default formatting option par click karen,अब दायाँ click करें और context menu से default formatting option पर click करें,mixed,hi,xtts_v2,outputs/xtts_v2_539226_01810.wav,5810
1811,scale_hi,539354,train,refs/539354.wav,yah bilkul document ke kisee bhee saadhaaran text kee tarah hai,यह बिलकुल document के किसी भी साधारण text की तरह है,mixed,hi,xtts_v2,outputs/xtts_v2_539354_01811.wav,5811
1812,scale_hi,541304,train,refs/541304.wav,isee ke saath ham libar ophis calc par spoken tutorial kee samaapti kee or aa gaye hain,इसी के साथ हम लिबर ऑफिस calc पर spoken tutorial की समाप्ति की ओर आ गये हैं,mixed,hi,xtts_v2,outputs/xtts_v2_541304_01812.wav,5812
1813,scale_hi,584991,train,refs/584991.wav,sankshep men hamne seekhaa ki kaise: calc men any sheets ko reference karen,संक्षेप में हमने सीखा कि कैसे: calc में अन्य शीट्स को reference करें,mixed,hi,xtts_v2,outputs/xtts_v2_584991_01813.wav,5813
1814,scale_hi,634568,train,refs/634568.wav,spoken tutorial project team spoken tutorial kaa upyog karke kaaryashaalaaen bhee chalaate hain,spoken tutorial project team spoken tutorial का उपयोग करके कार्यशालाएँ भी चलाते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_634568_01814.wav,5814
1815,scale_hi,705494,train,refs/705494.wav,adhik jaankaaree ke lie kripyaa hamen contact @spoken hyphen tutorial org par likhen,अधिक जानकारी के लिए कृपया हमें contact @spoken hyphen tutorial org पर लिखें,mixed,hi,xtts_v2,outputs/xtts_v2_705494_01815.wav,5815
1816,scale_hi,797767,train,refs/797767.wav,is mission par adhik jaankaaree ke lie uplabdh link par sampark karenspoken hyphen tutorial dot org slash nmeict hyphen intro,इस mission पर अधिक जानकारी के लिए उपलब्ध लिंक पर संपर्क करेंspoken hyphen tutorial dot org slash nmeict hyphen intro,mixed,hi,xtts_v2,outputs/xtts_v2_797767_01816.wav,5816
1817,scale_hi,850754,train,refs/850754.wav,aaee aaee tee bombe kee or se main ravi kumaar ab aapse vidaa letaa hoon hamse jurne ke lie dhanyavaad,आई आई टी बॉम्बे की ओर से मैं रवि कुमार अब आपसे विदा लेता हूँ हमसे जुड़ने के लिए धन्यवाद,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_850754_01817.wav,5817
1818,scale_hi,870582,train,refs/870582.wav,libar ophis calc men formoolaa aur functions par spoken tutorial men aapkaa svagaat hai,लिबर ऑफिस calc में फ़ॉर्मूला और functions पर spoken tutorial में आपका स्वगात है,mixed,hi,xtts_v2,outputs/xtts_v2_870582_01818.wav,5818
1819,scale_hi,876898,train,refs/876898.wav,is tutorial men ham in baare men seekhenge:,इस tutorial में हम in बारे में सीखेंगे:,mixed,hi,xtts_v2,outputs/xtts_v2_876898_01819.wav,5819
1820,scale_hi,893273,train,refs/893273.wav,ham basic arithmetic operators laagoo karnaa jaise jornaa ghataanaa aur data kaa ausat nikaalnaa pahle hee seekh chuke hain,हम basic arithmetic operators लागू करना जैसे जोड़ना घटाना और data का औसत निकालना पहले ही सीख चुके हैं,mixed,hi,xtts_v2,outputs/xtts_v2_893273_01820.wav,5820
1821,scale_hi,903756,train,refs/903756.wav,ab kuchh aur laabhdaayak operators ke baare men seekhte hain,अब कुछ और लाभदायक operators के बारे में सीखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_903756_01821.wav,5821
1822,scale_hi,912184,train,refs/912184.wav,ek bahut hee saamaanyatah istemaal kiye jaane vaalaa operator hai conditional operator,एक बहुत ही सामान्यतः इस्तेमाल किये जाने वाला operator है conditional operator,mixed,hi,xtts_v2,outputs/xtts_v2_912184_01822.wav,5822
1823,scale_hi,975912,train,refs/975912.wav,conditional operators upyogkartaa dvaaraa data par laagoo condition ko jaanchate hain,conditional operators उपयोगकर्ता द्वारा data पर लागू condition को जाँचते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_975912_01823.wav,5823
1824,scale_hi,987461,train,refs/987461.wav,aur phir uttar boolean men pradarshit kartaa haishee yaa galat,और फिर उत्तर boolean में प्रदर्शित करता हैसही या गलत,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_987461_01824.wav,5824
1825,scale_hi,996368,train,refs/996368.wav,yahaan cost sheershak ke neeche hamne kaee saaree vastuon kee keemat ko soocheebaddh kiyaa hai,यहाँ cost शीर्षक के नीचे हमने कई सारी वस्तुओं की कीमत को सूचीबद्ध किया है,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_996368_01825.wav,5825
1826,scale_hi,106718,train,refs/106718.wav,in par conditional operators laagoo karen aur uttar kaa vishleshan karen,इन पर conditional operators लागू करें और उत्तर का विश्लेषण करें,mixed,hi,xtts_v2,outputs/xtts_v2_106718_01826.wav,5826
1827,scale_hi,142970,train,refs/142970.wav,conditions kaa uttar is cell men laagoo hogaa aur pradarshit hogaa,conditions का उत्तर इस cell में लागू होगा और प्रदर्शित होगा,mixed,hi,xtts_v2,outputs/xtts_v2_142970_01827.wav,5827
1828,scale_hi,177570,train,refs/177570.wav,house rent kaa kharch electricity bill se adhik hai,house rent का खर्च electricity bill से अधिक है,mixed,hi,xtts_v2,outputs/xtts_v2_177570_01828.wav,5828
1829,scale_hi,186783,train,refs/186783.wav,ham in par vibhinn conditions ko laagoo kar sakte hain aur uttar jaanch sakte hain,हम इन पर विभिन्न conditions को लागू कर सकते हैं और उत्तर जाँच सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_186783_01829.wav,5829
1830,scale_hi,205240,train,refs/205240.wav,isee prakaar se aap any conditional statements ko laagoo kar sakte hain aur uttar jaanch sakte hain,इसी प्रकार से आप अन्य conditional statements को लागू कर सकते हैं और उत्तर जाँच सकते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_205240_01830.wav,5830
1831,scale_hi,322882,train,refs/322882.wav,yah statements bahut hee laabhdaayak hote hain jab dher saare data ke saath kaary kar rahe hon,यह statements बहुत ही लाभदायक होते हैं जब ढेर सारे data के साथ कार्य कर रहे हों,mixed,hi,xtts_v2,outputs/xtts_v2_322882_01831.wav,5831
1832,scale_hi,413057,train,refs/413057.wav,kandishan ke anusaar jo sahee hai vo uttar print karvaane ke lie aap detaa par if aur or kandishan istemaal kar sakte hain,कंडिशन के अनुसार जो सही है वो उत्तर प्रिंट करवाने के लिए आप डेटा पर if और or कंडिशन इस्तेमाल कर सकते हैं,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_413057_01832.wav,5832
1833,scale_hi,445718,train,refs/445718.wav,ab conditional statement men chalie greater than ko less than men badalte hain aur enter kee dabaaen,अब conditional statement में चलिए greater than को less than में बदलते हैं और enter की दबाएँ,mixed,hi,xtts_v2,outputs/xtts_v2_445718_01833.wav,5833
1834,scale_hi,457295,train,refs/457295.wav,uttar khud hee positive men badal jaataa hai,उत्तर खुद ही positive में बदल जाता है,mixed,hi,xtts_v2,outputs/xtts_v2_457295_01834.wav,5834
1835,scale_hi,539226,train,refs/539226.wav,uttar phir se khud negative men badal jaataa hai,उत्तर फिर से खुद negative में बदल जाता है,mixed,hi,xtts_v2,outputs/xtts_v2_539226_01835.wav,5835
1836,scale_hi,539354,train,refs/539354.wav,aage kuchh arithmetic aur statistic functions seekhte hain,आगे कुछ arithmetic और statistic functions सीखते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_539354_01836.wav,5836
1837,scale_hi,541304,train,refs/541304.wav,basic arithmetic functions sammilit karte hain,basic arithmetic functions सम्मिलित करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_541304_01837.wav,5837
1838,scale_hi,584991,train,refs/584991.wav,ab sum product aur quotient functions kaise sum karte hain yah jaanchane ke lie kuchh operations karte hain,अब sum product और quotient functions कैसे sum करते हैं यह जाँचने के लिए कुछ operations करते हैं,mixed,hi,xtts_v2,outputs/xtts_v2_584991_01838.wav,5838
1839,scale_hi,634568,train,refs/634568.wav,ham is cell men uttar kee gannaa karenge,हम इस cell में उत्तर की गणना करेंगे,mostly_devanagari,hi,xtts_v2,outputs/xtts_v2_634568_01839.wav,5839
