filepath,label,language,speaker,source,tool,condition,utt_id,start_seconds,end_seconds,split
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00151.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00152.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00153.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00154.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00155.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00156.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00157.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00158.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00161.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00162.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00163.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00164.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00165.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00166.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00167.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00168.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00171.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00172.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00173.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00174.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00175.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00176.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00177.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00178.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00181.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00182.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00183.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00184.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00185.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00186.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00187.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00188.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00191.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00192.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00193.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00194.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00195.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00196.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00197.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00198.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00201.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00202.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00203.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00204.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00205.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00206.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00207.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00208.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00211.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00212.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00213.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00214.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00215.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00216.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00217.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00218.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00221.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00222.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00223.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00224.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00225.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00226.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00227.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00228.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00231.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00232.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00233.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00234.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00235.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00236.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00237.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00238.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00241.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00242.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00243.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00244.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00245.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00246.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00247.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00248.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00251.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00252.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00253.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00254.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00255.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00256.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00257.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00258.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00261.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00262.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00263.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00264.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00265.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00266.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00267.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00268.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00271.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00272.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00273.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00274.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00275.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00276.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00277.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00278.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00281.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00282.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00283.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00284.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00285.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00286.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00287.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00288.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00291.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00292.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00293.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00294.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00295.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00296.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00297.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00298.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00301.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00302.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00303.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00304.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00305.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00306.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00307.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00308.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00311.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00312.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00313.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00314.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00315.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00316.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00317.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00318.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00321.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00322.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00323.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00324.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00325.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00326.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00327.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00328.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00331.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00332.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00333.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00334.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00335.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00336.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00337.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00338.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00341.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00342.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00343.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00344.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00345.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00346.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00347.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00348.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00351.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00352.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00353.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00354.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00355.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00356.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00357.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00358.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00361.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00362.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00363.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00364.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00365.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00366.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00367.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_707034_00368.wav,spoof,hi-en,707034,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_126393_00371.wav,spoof,hi-en,126393,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_201350_00372.wav,spoof,hi-en,201350,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_342352_00373.wav,spoof,hi-en,342352,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_350956_00374.wav,spoof,hi-en,350956,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_433148_00375.wav,spoof,hi-en,433148,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_491095_00376.wav,spoof,hi-en,491095,mucs2021,xtts_v2,clean,,,,train
D:\dfdata\generated\xtts_v2_adaptation\outputs\xtts_v2_702146_00377.wav,spoof,hi-en,702146,mucs2021,xtts_v2,clean,,,,train
