filepath,label,tool,window,end_seconds,level_dbfs,score,smoothed
${DATA_ROOT}/clips/596505_mSiZUO1cgwb8nNpA_0126.wav,bonafide,none,0,4.0,-24.21,0.9996732473373413,0.9996732473373413
${DATA_ROOT}/clips/596505_mSiZUO1cgwb8nNpA_0127.wav,bonafide,none,0,4.0,-25.98,0.9995860457420349,0.9995860457420349
${DATA_ROOT}/clips/596505_mSiZUO1cgwb8nNpA_0139.wav,bonafide,none,0,4.0,-22.97,0.9995137453079224,0.9995137453079224
${DATA_ROOT}/clips/596505_mSiZUO1cgwb8nNpA_0167.wav,bonafide,none,0,4.0,-25.99,0.9994102716445923,0.9994102716445923
${DATA_ROOT}/clips/596505_mSiZUO1cgwb8nNpA_0174.wav,bonafide,none,0,4.0,-25.98,0.9993762373924255,0.9993762373924255
${DATA_ROOT}/clips/596505_mSiZUO1cgwb8nNpA_0176.wav,bonafide,none,0,4.0,-24.22,0.9995269775390625,0.9995269775390625
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0013.wav,bonafide,none,0,4.0,-22.01,0.9995194673538208,0.9995194673538208
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0016.wav,bonafide,none,0,4.0,-22.0,0.9998000264167786,0.9998000264167786
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0023.wav,bonafide,none,0,4.0,-20.31,0.9997259974479675,0.9997259974479675
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0023.wav,bonafide,none,1,6.0,-21.68,0.9998515844345093,0.9997887909412384
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0023.wav,bonafide,none,2,8.0,-23.44,0.9998962879180908,0.9998425394296646
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0023.wav,bonafide,none,3,10.0,-28.22,0.9977055191993713,0.998774029314518
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0025.wav,bonafide,none,0,4.0,-25.97,0.9447929859161377,0.9447929859161377
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0031.wav,bonafide,none,0,4.0,-24.22,0.9994131326675415,0.9994131326675415
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0035.wav,bonafide,none,0,4.0,-22.36,0.9995112419128418,0.9995112419128418
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0035.wav,bonafide,none,1,6.0,-22.69,0.9994507431983948,0.9994809925556183
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0035.wav,bonafide,none,2,8.0,-22.37,0.9990440011024475,0.9992624968290329
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0035.wav,bonafide,none,3,10.0,-22.38,0.9995336532592773,0.9993980750441551
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0036.wav,bonafide,none,0,4.0,-21.95,0.9997890591621399,0.9997890591621399
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0036.wav,bonafide,none,1,6.0,-26.83,0.9994094371795654,0.9995992481708527
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0040.wav,bonafide,none,0,4.0,-22.59,0.9992367029190063,0.9992367029190063
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0049.wav,bonafide,none,0,4.0,-21.0,0.9996393918991089,0.9996393918991089
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0049.wav,bonafide,none,1,6.0,-23.42,0.9996101260185242,0.9996247589588165
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0049.wav,bonafide,none,2,8.0,-24.45,0.9995275735855103,0.9995761662721634
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0049.wav,bonafide,none,3,10.0,-24.07,0.9995883107185364,0.9995822384953499
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0050.wav,bonafide,none,0,4.0,-24.21,0.9998319149017334,0.9998319149017334
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0051.wav,bonafide,none,0,4.0,-22.75,0.9995812773704529,0.9995812773704529
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0051.wav,bonafide,none,1,6.0,-22.66,0.9983604550361633,0.9989708662033081
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0057.wav,bonafide,none,0,4.0,-22.96,0.9997281432151794,0.9997281432151794
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0058.wav,bonafide,none,0,4.0,-22.47,0.9998530149459839,0.9998530149459839
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0059.wav,bonafide,none,0,4.0,-26.02,0.9993728995323181,0.9993728995323181
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0060.wav,bonafide,none,0,4.0,-25.97,0.9990875720977783,0.9990875720977783
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0067.wav,bonafide,none,0,4.0,-21.22,0.9997279047966003,0.9997279047966003
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0067.wav,bonafide,none,1,6.0,-27.58,0.9939777851104736,0.996852844953537
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0080.wav,bonafide,none,0,4.0,-21.77,0.9998558759689331,0.9998558759689331
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0080.wav,bonafide,none,1,6.0,-21.99,0.9998390674591064,0.9998474717140198
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0080.wav,bonafide,none,2,8.0,-23.77,0.9996579885482788,0.9997527301311493
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0080.wav,bonafide,none,3,10.0,-27.5,0.9898922443389893,0.9948224872350693
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0086.wav,bonafide,none,0,4.0,-23.28,0.9998281002044678,0.9998281002044678
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0086.wav,bonafide,none,1,6.0,-22.58,0.999817430973053,0.9998227655887604
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0109.wav,bonafide,none,0,4.0,-19.93,0.9997627139091492,0.9997627139091492
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0109.wav,bonafide,none,1,6.0,-23.11,0.9995859265327454,0.9996743202209473
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0109.wav,bonafide,none,2,8.0,-32.42,0.999373733997345,0.9995240271091461
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0118.wav,bonafide,none,0,4.0,-21.99,0.9991047978401184,0.9991047978401184
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0128.wav,bonafide,none,0,4.0,-22.97,0.9999027252197266,0.9999027252197266
${DATA_ROOT}/clips/945728_DBI6HIgiBL3G9iFP_0129.wav,bonafide,none,0,4.0,-22.94,0.999825656414032,0.999825656414032
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0001.wav,bonafide,none,0,4.0,-22.36,0.9996610879898071,0.9996610879898071
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0004.wav,bonafide,none,0,4.0,-23.62,0.9993472695350647,0.9993472695350647
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0004.wav,bonafide,none,1,6.0,-23.57,0.9997678399085999,0.9995575547218323
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0004.wav,bonafide,none,2,8.0,-23.11,0.9997798800468445,0.9996687173843384
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0015.wav,bonafide,none,0,4.0,-22.05,0.9997419714927673,0.9997419714927673
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0015.wav,bonafide,none,1,6.0,-23.07,0.9994862079620361,0.9996140897274017
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0015.wav,bonafide,none,2,8.0,-22.25,0.03126412630081177,0.5154391080141068
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0015.wav,bonafide,none,3,10.0,-21.79,0.002215941669419408,0.2588275248417631
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0015.wav,bonafide,none,4,12.0,-23.75,0.9996298551559448,0.629228689998854
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0020.wav,bonafide,none,0,4.0,-22.3,0.9996237754821777,0.9996237754821777
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0020.wav,bonafide,none,1,6.0,-21.85,0.9996565580368042,0.999640166759491
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0020.wav,bonafide,none,2,8.0,-22.62,0.9995793700218201,0.9996097683906555
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0023.wav,bonafide,none,0,4.0,-21.22,0.9997125267982483,0.9997125267982483
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0023.wav,bonafide,none,1,6.0,-25.93,0.9994223117828369,0.9995674192905426
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0031.wav,bonafide,none,0,4.0,-21.94,0.9997768998146057,0.9997768998146057
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0031.wav,bonafide,none,1,6.0,-23.66,0.9996963739395142,0.9997366368770599
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0035.wav,bonafide,none,0,4.0,-22.62,0.9995787739753723,0.9995787739753723
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0035.wav,bonafide,none,1,6.0,-23.3,0.9996597766876221,0.9996192753314972
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0035.wav,bonafide,none,2,8.0,-23.62,0.9934893846511841,0.9965543299913406
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0039.wav,bonafide,none,0,4.0,-21.63,0.9998027682304382,0.9998027682304382
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0039.wav,bonafide,none,1,6.0,-25.29,0.999537467956543,0.9996701180934906
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0054.wav,bonafide,none,0,4.0,-22.58,0.9997150301933289,0.9997150301933289
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0054.wav,bonafide,none,1,6.0,-23.04,0.9995681643486023,0.9996415972709656
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0054.wav,bonafide,none,2,8.0,-23.39,0.00152087421156466,0.5005812357412651
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0056.wav,bonafide,none,0,4.0,-24.2,0.9995701909065247,0.9995701909065247
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0060.wav,bonafide,none,0,4.0,-21.22,0.9976778626441956,0.9976778626441956
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0060.wav,bonafide,none,1,6.0,-25.02,0.9917070269584656,0.9946924448013306
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0063.wav,bonafide,none,0,4.0,-22.37,0.9874889254570007,0.9874889254570007
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0063.wav,bonafide,none,1,6.0,-21.11,0.998158872127533,0.9928238987922668
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0063.wav,bonafide,none,2,8.0,-23.68,0.9992862343788147,0.9960550665855408
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0064.wav,bonafide,none,0,4.0,-22.3,0.9997987151145935,0.9997987151145935
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0064.wav,bonafide,none,1,6.0,-22.73,0.9997448325157166,0.999771773815155
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0065.wav,bonafide,none,0,4.0,-21.39,0.9997487664222717,0.9997487664222717
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0065.wav,bonafide,none,1,6.0,-29.54,0.0005175712867639959,0.5001331688545179
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0066.wav,bonafide,none,0,4.0,-24.21,0.8421270847320557,0.8421270847320557
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0067.wav,bonafide,none,0,4.0,-22.62,0.9996392726898193,0.9996392726898193
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0067.wav,bonafide,none,1,6.0,-23.68,0.999705970287323,0.9996726214885712
${DATA_ROOT}/clips/976811_t4ui2WmNjBa2OlEW_0085.wav,bonafide,none,0,4.0,-22.65,0.9996761083602905,0.9996761083602905
${DATA_ROOT}/clips/tortoise_121073_00002.wav,spoof,tortoise,0,4.0,-21.44,0.9996784925460815,0.9996784925460815
${DATA_ROOT}/clips/tortoise_121073_00002.wav,spoof,tortoise,1,6.0,-23.59,0.9995526671409607,0.9996155798435211
${DATA_ROOT}/clips/tortoise_121073_00002.wav,spoof,tortoise,2,8.0,-26.33,0.9990585446357727,0.9993370622396469
${DATA_ROOT}/clips/tortoise_121073_00002.wav,spoof,tortoise,3,10.0,-23.08,0.9996762275695801,0.9995066449046135
${DATA_ROOT}/clips/tortoise_121073_00002.wav,spoof,tortoise,4,12.0,-21.72,0.9996317625045776,0.9995692037045956
${DATA_ROOT}/clips/tortoise_121073_00002.wav,spoof,tortoise,5,14.0,-23.21,0.9997021555900574,0.9996356796473265
${DATA_ROOT}/clips/tortoise_232748_00007.wav,spoof,tortoise,0,4.0,-23.33,0.9997705817222595,0.9997705817222595
${DATA_ROOT}/clips/tortoise_232748_00007.wav,spoof,tortoise,1,6.0,-22.57,0.9997962117195129,0.9997833967208862
${DATA_ROOT}/clips/tortoise_232748_00007.wav,spoof,tortoise,2,8.0,-22.76,0.9998915195465088,0.9998374581336975
${DATA_ROOT}/clips/tortoise_577537_00011.wav,spoof,tortoise,0,4.0,-22.56,0.9995359182357788,0.9995359182357788
${DATA_ROOT}/clips/tortoise_596505_00013.wav,spoof,tortoise,0,4.0,-23.37,0.9997573494911194,0.9997573494911194
${DATA_ROOT}/clips/tortoise_596505_00013.wav,spoof,tortoise,1,6.0,-25.98,0.9993284940719604,0.9995429217815399
${DATA_ROOT}/clips/tortoise_596505_00013.wav,spoof,tortoise,2,8.0,-22.98,0.999675989151001,0.9996094554662704
${DATA_ROOT}/clips/tortoise_596505_00013.wav,spoof,tortoise,3,10.0,-21.47,0.9997249245643616,0.999667190015316
${DATA_ROOT}/clips/tortoise_596505_00013.wav,spoof,tortoise,4,12.0,-20.99,0.9997462630271912,0.9997067265212536
${DATA_ROOT}/clips/tortoise_596505_00013.wav,spoof,tortoise,5,14.0,-23.69,0.9990271329879761,0.9993669297546148
${DATA_ROOT}/clips/tortoise_111627_00016.wav,spoof,tortoise,0,4.0,-22.45,0.9995645880699158,0.9995645880699158
${DATA_ROOT}/clips/tortoise_111627_00016.wav,spoof,tortoise,1,6.0,-22.34,0.9996174573898315,0.9995910227298737
${DATA_ROOT}/clips/tortoise_238121_00023.wav,spoof,tortoise,0,4.0,-22.51,0.9971152544021606,0.9971152544021606
${DATA_ROOT}/clips/tortoise_577537_00041.wav,spoof,tortoise,0,4.0,-21.85,0.9994186162948608,0.9994186162948608
${DATA_ROOT}/clips/tortoise_945728_00059.wav,spoof,tortoise,0,4.0,-20.88,0.6744202971458435,0.6744202971458435
${DATA_ROOT}/clips/tortoise_945728_00059.wav,spoof,tortoise,1,6.0,-21.11,0.8638110160827637,0.7691156566143036
${DATA_ROOT}/clips/tortoise_945728_00059.wav,spoof,tortoise,2,8.0,-23.74,0.986112654209137,0.8776141554117203
${DATA_ROOT}/clips/tortoise_945728_00059.wav,spoof,tortoise,3,10.0,-24.58,0.9847938418388367,0.9312039986252785
${DATA_ROOT}/clips/tortoise_111627_00061.wav,spoof,tortoise,0,4.0,-24.23,0.9064525961875916,0.9064525961875916
${DATA_ROOT}/clips/tortoise_111627_00061.wav,spoof,tortoise,1,6.0,-21.69,0.6955077648162842,0.8009801805019379
${DATA_ROOT}/clips/tortoise_165325_00065.wav,spoof,tortoise,0,4.0,-21.2,0.999711811542511,0.999711811542511
${DATA_ROOT}/clips/tortoise_165325_00065.wav,spoof,tortoise,1,6.0,-20.51,0.9991341233253479,0.9994229674339294
${DATA_ROOT}/clips/tortoise_165325_00065.wav,spoof,tortoise,2,8.0,-23.9,0.0004356571298558265,0.49992931228189263
${DATA_ROOT}/clips/tortoise_165325_00065.wav,spoof,tortoise,3,10.0,-25.34,0.0002402712416369468,0.2500847917617648
${DATA_ROOT}/clips/tortoise_165325_00065.wav,spoof,tortoise,4,12.0,-25.24,0.001044292002916336,0.12556454188234056
${DATA_ROOT}/clips/tortoise_165325_00065.wav,spoof,tortoise,5,14.0,-24.11,0.9996102452278137,0.5625873935550771
${DATA_ROOT}/clips/tortoise_111627_00076.wav,spoof,tortoise,0,4.0,-22.03,0.9993983507156372,0.9993983507156372
${DATA_ROOT}/clips/tortoise_111627_00076.wav,spoof,tortoise,1,6.0,-23.11,0.9977893829345703,0.9985938668251038
${DATA_ROOT}/clips/tortoise_111627_00076.wav,spoof,tortoise,2,8.0,-24.19,0.9990367889404297,0.9988153278827667
${DATA_ROOT}/clips/tortoise_232748_00082.wav,spoof,tortoise,0,4.0,-20.44,0.9993346333503723,0.9993346333503723
${DATA_ROOT}/clips/tortoise_232748_00082.wav,spoof,tortoise,1,6.0,-20.66,0.9989207983016968,0.9991277158260345
${DATA_ROOT}/clips/tortoise_232748_00082.wav,spoof,tortoise,2,8.0,-21.12,0.996289849281311,0.9977087825536728
${DATA_ROOT}/clips/tortoise_232748_00082.wav,spoof,tortoise,3,10.0,-22.74,0.998467743396759,0.9980882629752159
${DATA_ROOT}/clips/tortoise_232748_00082.wav,spoof,tortoise,4,12.0,-26.05,0.9932855367660522,0.9956868998706341
${DATA_ROOT}/clips/tortoise_232748_00082.wav,spoof,tortoise,5,14.0,-29.18,0.9937111139297485,0.9946990069001913
${DATA_ROOT}/clips/tortoise_386410_00084.wav,spoof,tortoise,0,4.0,-22.41,0.9984330534934998,0.9984330534934998
${DATA_ROOT}/clips/tortoise_386410_00084.wav,spoof,tortoise,1,6.0,-22.7,0.999213695526123,0.9988233745098114
${DATA_ROOT}/clips/tortoise_386410_00084.wav,spoof,tortoise,2,8.0,-23.57,0.9993687272071838,0.9990960508584976
${DATA_ROOT}/clips/tortoise_232748_00097.wav,spoof,tortoise,0,4.0,-21.49,0.9995418787002563,0.9995418787002563
${DATA_ROOT}/clips/tortoise_232748_00097.wav,spoof,tortoise,1,6.0,-27.19,0.9995418787002563,0.9995418787002563
${DATA_ROOT}/clips/tortoise_232748_00097.wav,spoof,tortoise,2,8.0,-24.13,0.9997022747993469,0.9996220767498016
${DATA_ROOT}/clips/tortoise_596505_00103.wav,spoof,tortoise,0,4.0,-20.27,0.9992547631263733,0.9992547631263733
${DATA_ROOT}/clips/tortoise_596505_00103.wav,spoof,tortoise,1,6.0,-21.43,0.9998025298118591,0.9995286464691162
${DATA_ROOT}/clips/tortoise_596505_00103.wav,spoof,tortoise,2,8.0,-23.84,0.9998680353164673,0.9996983408927917
${DATA_ROOT}/clips/tortoise_596505_00103.wav,spoof,tortoise,3,10.0,-27.19,0.9972969889640808,0.9984976649284363
${DATA_ROOT}/clips/tortoise_596505_00103.wav,spoof,tortoise,4,12.0,-25.46,0.9997718930244446,0.9991347789764404
${DATA_ROOT}/clips/tortoise_165325_00110.wav,spoof,tortoise,0,4.0,-22.48,0.9992892742156982,0.9992892742156982
${DATA_ROOT}/clips/tortoise_165325_00110.wav,spoof,tortoise,1,6.0,-23.69,0.9829095602035522,0.9910994172096252
${DATA_ROOT}/clips/tortoise_577537_00116.wav,spoof,tortoise,0,4.0,-21.56,0.9996151924133301,0.9996151924133301
${DATA_ROOT}/clips/tortoise_577537_00116.wav,spoof,tortoise,1,6.0,-23.26,0.9996005892753601,0.9996078908443451
${DATA_ROOT}/clips/tortoise_577537_00116.wav,spoof,tortoise,2,8.0,-23.42,0.9995654225349426,0.9995866566896439
${DATA_ROOT}/clips/tortoise_577537_00116.wav,spoof,tortoise,3,10.0,-23.26,0.9998607635498047,0.9997237101197243
${DATA_ROOT}/clips/tortoise_577537_00116.wav,spoof,tortoise,4,12.0,-23.64,0.9998406171798706,0.9997821636497974
${DATA_ROOT}/clips/tortoise_121073_00122.wav,spoof,tortoise,0,4.0,-25.08,0.9995385408401489,0.9995385408401489
${DATA_ROOT}/clips/tortoise_238121_00128.wav,spoof,tortoise,0,4.0,-23.78,0.9945787191390991,0.9945787191390991
${DATA_ROOT}/clips/tortoise_238121_00128.wav,spoof,tortoise,1,6.0,-23.37,0.9987144470214844,0.9966465830802917
${DATA_ROOT}/clips/tortoise_238121_00128.wav,spoof,tortoise,2,8.0,-22.74,0.9997101426124573,0.9981783628463745
${DATA_ROOT}/clips/tortoise_238121_00128.wav,spoof,tortoise,3,10.0,-21.5,0.9995478987693787,0.9988631308078766
${DATA_ROOT}/clips/tortoise_581145_00132.wav,spoof,tortoise,0,4.0,-21.64,0.999811589717865,0.999811589717865
${DATA_ROOT}/clips/tortoise_945728_00134.wav,spoof,tortoise,0,4.0,-21.63,0.999409556388855,0.999409556388855
${DATA_ROOT}/clips/tortoise_945728_00134.wav,spoof,tortoise,1,6.0,-24.32,0.9918322563171387,0.9956209063529968
${DATA_ROOT}/clips/tortoise_945728_00134.wav,spoof,tortoise,2,8.0,-24.86,0.9799210429191589,0.9877709746360779
${DATA_ROOT}/clips/tortoise_111627_00166.wav,spoof,tortoise,0,4.0,-22.55,0.9998210072517395,0.9998210072517395
${DATA_ROOT}/clips/tortoise_175522_00171.wav,spoof,tortoise,0,4.0,-21.42,0.9994182586669922,0.9994182586669922
${DATA_ROOT}/clips/tortoise_175522_00171.wav,spoof,tortoise,1,6.0,-24.08,0.9995658993721008,0.9994920790195465
${DATA_ROOT}/clips/tortoise_541916_00175.wav,spoof,tortoise,0,4.0,-21.59,0.9990304708480835,0.9990304708480835
${DATA_ROOT}/clips/tortoise_541916_00175.wav,spoof,tortoise,1,6.0,-24.09,0.9535928964614868,0.9763116836547852
${DATA_ROOT}/clips/tortoise_121073_00182.wav,spoof,tortoise,0,4.0,-21.41,0.9990224838256836,0.9990224838256836
${DATA_ROOT}/clips/tortoise_121073_00182.wav,spoof,tortoise,1,6.0,-22.13,0.9991973042488098,0.9991098940372467
${DATA_ROOT}/clips/tortoise_121073_00182.wav,spoof,tortoise,2,8.0,-23.59,0.9995641112327576,0.9993370026350021
${DATA_ROOT}/clips/tortoise_121073_00182.wav,spoof,tortoise,3,10.0,-24.58,0.9839637875556946,0.9916503950953484
${DATA_ROOT}/clips/tortoise_121073_00182.wav,spoof,tortoise,4,12.0,-22.72,0.986339807510376,0.9889951013028622
${DATA_ROOT}/clips/tortoise_121073_00182.wav,spoof,tortoise,5,14.0,-22.77,0.9994561076164246,0.9942256044596434
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,0,4.0,-20.77,0.9991081357002258,0.9991081357002258
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,1,6.0,-22.24,0.9994561076164246,0.9992821216583252
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,2,8.0,-23.53,0.999408483505249,0.9993453025817871
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,3,10.0,-24.03,0.9972469806671143,0.9982961416244507
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,4,12.0,-24.75,0.9996082186698914,0.998952180147171
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,5,14.0,-22.56,0.9996104836463928,0.9992813318967819
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,6,16.0,-21.9,0.9992569088935852,0.9992691203951836
${DATA_ROOT}/clips/tortoise_175522_00186.wav,spoof,tortoise,7,18.0,-25.46,0.9867711663246155,0.9930201433598995
${DATA_ROOT}/clips/tortoise_238121_00203.wav,spoof,tortoise,0,4.0,-22.72,0.9989557266235352,0.9989557266235352
${DATA_ROOT}/clips/tortoise_238121_00203.wav,spoof,tortoise,1,6.0,-22.59,0.9971053004264832,0.9980305135250092
${DATA_ROOT}/clips/tortoise_581145_00222.wav,spoof,tortoise,0,4.0,-21.44,0.999619722366333,0.999619722366333
${DATA_ROOT}/clips/tortoise_165325_00230.wav,spoof,tortoise,0,4.0,-23.84,0.749475359916687,0.749475359916687
${DATA_ROOT}/clips/tortoise_165325_00230.wav,spoof,tortoise,1,6.0,-22.16,0.9891730546951294,0.8693242073059082
${DATA_ROOT}/clips/tortoise_577537_00236.wav,spoof,tortoise,0,4.0,-22.12,0.9997623562812805,0.9997623562812805
${DATA_ROOT}/clips/tortoise_577537_00236.wav,spoof,tortoise,1,6.0,-23.1,0.999785840511322,0.9997740983963013
${DATA_ROOT}/clips/tortoise_581145_00237.wav,spoof,tortoise,0,4.0,-22.45,0.9996381998062134,0.9996381998062134
${DATA_ROOT}/clips/tortoise_581145_00237.wav,spoof,tortoise,1,6.0,-25.18,0.9993120431900024,0.9994751214981079
${DATA_ROOT}/clips/tortoise_581145_00237.wav,spoof,tortoise,2,8.0,-23.91,0.9787730574607849,0.9891240894794464
${DATA_ROOT}/clips/tortoise_581145_00237.wav,spoof,tortoise,3,10.0,-21.9,0.7824499011039734,0.8857869952917099
${DATA_ROOT}/clips/tortoise_596505_00238.wav,spoof,tortoise,0,4.0,-22.47,0.9998687505722046,0.9998687505722046
${DATA_ROOT}/clips/tortoise_121073_00242.wav,spoof,tortoise,0,4.0,-21.29,0.995116114616394,0.995116114616394
${DATA_ROOT}/clips/tortoise_121073_00242.wav,spoof,tortoise,1,6.0,-27.05,0.9987311959266663,0.9969236552715302
${DATA_ROOT}/clips/tortoise_146859_00244.wav,spoof,tortoise,0,4.0,-22.41,0.9697220921516418,0.9697220921516418
${DATA_ROOT}/clips/tortoise_238121_00248.wav,spoof,tortoise,0,4.0,-22.36,0.998863697052002,0.998863697052002
${DATA_ROOT}/clips/tortoise_238121_00248.wav,spoof,tortoise,1,6.0,-22.43,0.9994527697563171,0.9991582334041595
${DATA_ROOT}/clips/tortoise_976811_00255.wav,spoof,tortoise,0,4.0,-21.32,0.9992817044258118,0.9992817044258118
${DATA_ROOT}/clips/tortoise_976811_00255.wav,spoof,tortoise,1,6.0,-22.63,0.9994580149650574,0.9993698596954346
${DATA_ROOT}/clips/tortoise_596505_00268.wav,spoof,tortoise,0,4.0,-22.57,0.999812662601471,0.999812662601471
${DATA_ROOT}/clips/tortoise_596505_00268.wav,spoof,tortoise,1,6.0,-22.52,0.9993022680282593,0.9995574653148651
${DATA_ROOT}/clips/tortoise_976811_00270.wav,spoof,tortoise,0,4.0,-22.45,0.9992666840553284,0.9992666840553284
${DATA_ROOT}/clips/tortoise_976811_00270.wav,spoof,tortoise,1,6.0,-22.92,0.9987471103668213,0.9990068972110748
${DATA_ROOT}/clips/tortoise_175522_00276.wav,spoof,tortoise,0,4.0,-23.31,0.9997487664222717,0.9997487664222717
${DATA_ROOT}/clips/tortoise_386410_00294.wav,spoof,tortoise,0,4.0,-20.56,0.9997579455375671,0.9997579455375671
${DATA_ROOT}/clips/tortoise_386410_00294.wav,spoof,tortoise,1,6.0,-23.36,0.9626542925834656,0.9812061190605164
${DATA_ROOT}/clips/tortoise_386410_00294.wav,spoof,tortoise,2,8.0,-24.45,0.660172700881958,0.8206894099712372
${DATA_ROOT}/clips/tortoise_541916_00310.wav,spoof,tortoise,0,4.0,-20.42,0.0005869734450243413,0.0005869734450243413
